hash,msg,files,lines,committer_date,modified_file,merge,branches
69ad6cdd497f900af50d7cb018ace53139771c8a,"Added a utility ObjectInputStream for deserializing legacy
org.eobjects.metamodel objects.",5,350,2013-07-19 11:04:34+02:00,"[['DefaultRow.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/data/DefaultRow.java', 'core/src/main/java/org/apache/metamodel/data/DefaultRow.java'], ['StyleImpl.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/data/StyleImpl.java', 'core/src/main/java/org/apache/metamodel/data/StyleImpl.java'], ['ImmutableTable.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/schema/ImmutableTable.java', 'core/src/main/java/org/apache/metamodel/schema/ImmutableTable.java'], ['LegacyDeserializationObjectInputStream.java', 'ADD', None, 'core/src/main/java/org/apache/metamodel/util/LegacyDeserializationObjectInputStream.java'], ['DefaultRowTest.java', 'MODIFY', 'core/src/test/java/org/apache/metamodel/data/DefaultRowTest.java', 'core/src/test/java/org/apache/metamodel/data/DefaultRowTest.java']]",False,['master']
660e69368bd04d10bd3b6c3513e47f0d2b97a532,"Fixed usage of 'org.eobjects' namespace to 'org.apache' in xml files and
site content.",8,1018,2013-07-19 11:09:50+02:00,"[['SplitQueriesDataSet.java', 'MODIFY', 'jdbc/src/main/java/org/apache/metamodel/jdbc/SplitQueriesDataSet.java', 'jdbc/src/main/java/org/apache/metamodel/jdbc/SplitQueriesDataSet.java'], ['log4j.xml', 'MODIFY', 'jdbc/src/test/resources/log4j.xml', 'jdbc/src/test/resources/log4j.xml'], ['logconfig.txt', 'MODIFY', 'jdbc/src/test/resources/logconfig.txt', 'jdbc/src/test/resources/logconfig.txt'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['download.apt.vm', 'MODIFY', 'src/site/apt/download.apt.vm', 'src/site/apt/download.apt.vm'], ['index.apt.vm', 'MODIFY', 'src/site/apt/index.apt.vm', 'src/site/apt/index.apt.vm'], ['bindings.xml', 'MODIFY', 'sugarcrm/src/jaxws/binding/bindings.xml', 'sugarcrm/src/jaxws/binding/bindings.xml'], ['Sugarsoap_handler.xml', 'MODIFY', 'sugarcrm/src/main/resources/com/sugarcrm/ws/soap/Sugarsoap_handler.xml', 'sugarcrm/src/main/resources/com/sugarcrm/ws/soap/Sugarsoap_handler.xml']]",False,['master']
bddd9b0174a78acd2d4c7f8c3fb140c6fa057a00,Merged branch 'namespace-rename',1060,130104,2013-07-22 10:09:18+02:00,[],True,['master']
10b5b77b3643782bcf240375d4ed82ac3b1e2a96,"Fixed Salesforce.com UPDATE semantics error when updated ID does not
exist.",4,51,2013-07-22 12:03:37+02:00,"[['pom.xml', 'MODIFY', 'salesforce/pom.xml', 'salesforce/pom.xml'], ['SalesforceUpdateCallback.java', 'MODIFY', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceUpdateCallback.java', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceUpdateCallback.java'], ['SalesforceDataContextTest.java', 'MODIFY', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java'], ['log4j.xml', 'ADD', None, 'salesforce/src/test/resources/log4j.xml']]",False,['master']
6e4eef7fc4eb8442775b0acb4c4582080e8f336d,Made column super type final - it never changes.,1,2,2013-07-24 15:01:59+02:00,"[['ColumnType.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/schema/ColumnType.java', 'core/src/main/java/org/apache/metamodel/schema/ColumnType.java']]",False,['master']
72d0608b2ba1dd3878bcef3eb51e6369c4ccdaf3,"Performance improvement to CSV reading when values are only single line
based.",6,669,2013-07-26 10:44:29+02:00,"[['CsvConfiguration.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/CsvConfiguration.java', 'csv/src/main/java/org/apache/metamodel/csv/CsvConfiguration.java'], ['CsvDataContext.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/CsvDataContext.java', 'csv/src/main/java/org/apache/metamodel/csv/CsvDataContext.java'], ['CsvDataSet.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/CsvDataSet.java', 'csv/src/main/java/org/apache/metamodel/csv/CsvDataSet.java'], ['SingleLineCsvDataSet.java', 'ADD', None, 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvDataSet.java'], ['SingleLineCsvRow.java', 'ADD', None, 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvRow.java'], ['CsvBigFileMemoryTest.java', 'MODIFY', 'csv/src/test/java/org/apache/metamodel/csv/CsvBigFileMemoryTest.java', 'csv/src/test/java/org/apache/metamodel/csv/CsvBigFileMemoryTest.java']]",False,['master']
64c70a509cc6fa771566dc4c9adb6c8ba1ca865a,Fixed ordering of value array in SingleLineCsvRow.,3,101,2013-07-26 11:14:52+02:00,"[['SingleLineCsvRow.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvRow.java', 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvRow.java'], ['CsvBigFileMemoryTest.java', 'MODIFY', 'csv/src/test/java/org/apache/metamodel/csv/CsvBigFileMemoryTest.java', 'csv/src/test/java/org/apache/metamodel/csv/CsvBigFileMemoryTest.java'], ['SingleLineCsvDataSetTest.java', 'ADD', None, 'csv/src/test/java/org/apache/metamodel/csv/SingleLineCsvDataSetTest.java']]",False,['master']
c5017354edb5efd322a686a30f39d5e1f84e7a72,"Upgraded version to 4.0-SNAPSHOT to avoid any version conflicts with the
eobjects.org trunk codebase",15,33,2013-07-26 16:15:39+02:00,"[['pom.xml', 'MODIFY', 'access/pom.xml', 'access/pom.xml'], ['pom.xml', 'MODIFY', 'core/pom.xml', 'core/pom.xml'], ['pom.xml', 'MODIFY', 'couchdb/pom.xml', 'couchdb/pom.xml'], ['pom.xml', 'MODIFY', 'csv/pom.xml', 'csv/pom.xml'], ['pom.xml', 'MODIFY', 'excel/pom.xml', 'excel/pom.xml'], ['pom.xml', 'MODIFY', 'fixedwidth/pom.xml', 'fixedwidth/pom.xml'], ['pom.xml', 'MODIFY', 'full/pom.xml', 'full/pom.xml'], ['pom.xml', 'MODIFY', 'jdbc/pom.xml', 'jdbc/pom.xml'], ['pom.xml', 'MODIFY', 'mongodb/pom.xml', 'mongodb/pom.xml'], ['pom.xml', 'MODIFY', 'openoffice/pom.xml', 'openoffice/pom.xml'], ['pom.xml', 'MODIFY', 'pojo/pom.xml', 'pojo/pom.xml'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['pom.xml', 'MODIFY', 'salesforce/pom.xml', 'salesforce/pom.xml'], ['pom.xml', 'MODIFY', 'sugarcrm/pom.xml', 'sugarcrm/pom.xml'], ['pom.xml', 'MODIFY', 'xml/pom.xml', 'xml/pom.xml']]",False,['master']
13bca7d4e3c525abc914d0213148075499f4369a,Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/incubator-metamodel into csv-improvements,15,33,2013-07-26 16:32:57+02:00,[],True,['master']
a76774072a33a633e013fc5a25d9c429a20e939d,"Applied patch for 'SFDC updates throw exception when no records
impacted'",4,51,2013-07-29 14:47:06+02:00,"[['pom.xml', 'MODIFY', 'salesforce/pom.xml', 'salesforce/pom.xml'], ['SalesforceUpdateCallback.java', 'MODIFY', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceUpdateCallback.java', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceUpdateCallback.java'], ['SalesforceDataContextTest.java', 'MODIFY', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java'], ['log4j.xml', 'ADD', None, 'salesforce/src/test/resources/log4j.xml']]",False,['master']
e63944a52d282df35c6eef1436436343aacf351b,Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/incubator-metamodel.git,18,84,2013-07-30 11:06:06+02:00,[],True,['master']
