hash,msg,files,lines,committer_date,modified_file,merge,branches
428ea570bc0e03f727e5fd17a1ead96db65f12d5,"Merge pull request #4 from rajubairishetti/fix-pom

Do not skip the deployment step for grill",1,3,2014-04-15 09:33:53+05:30,[],True,['master']
b5245e57eca77c3b1860367007007324f7a060e3,Fix typo in Readme,1,2,2014-04-15 09:36:20+05:30,"[['README.md', 'MODIFY', 'README.md', 'README.md']]",False,['master']
f71a432acafe8364368950bcb320248a62e083dd,"Revert ""Merge pull request #4 from rajubairishetti/fix-pom""

This reverts commit 428ea570bc0e03f727e5fd17a1ead96db65f12d5, reversing
changes made to b77790f480fa2966aa6170e2125897f05273ed88.",1,3,2014-04-15 13:18:02+05:30,"[['pom.xml', 'MODIFY', 'grill-dist/pom.xml', 'grill-dist/pom.xml']]",False,['master']
6aa2171deda7546402f754f90a85c15be8bd0ad5,Skip deploying war file,1,8,2014-04-15 13:19:30+05:30,"[['pom.xml', 'MODIFY', 'grill-server/pom.xml', 'grill-server/pom.xml']]",False,['master']
78cdaa46eb6755355084dbae494cf7c8590e5089,Update version to 1.0.0-SNAPSHOT,13,26,2014-04-15 15:04:12+05:30,"[['pom.xml', 'MODIFY', 'grill-api/pom.xml', 'grill-api/pom.xml'], ['pom.xml', 'MODIFY', 'grill-cli/pom.xml', 'grill-cli/pom.xml'], ['pom.xml', 'MODIFY', 'grill-client/pom.xml', 'grill-client/pom.xml'], ['pom.xml', 'MODIFY', 'grill-dist/pom.xml', 'grill-dist/pom.xml'], ['pom.xml', 'MODIFY', 'grill-driver-cube/pom.xml', 'grill-driver-cube/pom.xml'], ['pom.xml', 'MODIFY', 'grill-driver-hive/pom.xml', 'grill-driver-hive/pom.xml'], ['pom.xml', 'MODIFY', 'grill-driver-impala/pom.xml', 'grill-driver-impala/pom.xml'], ['pom.xml', 'MODIFY', 'grill-driver-jdbc/pom.xml', 'grill-driver-jdbc/pom.xml'], ['pom.xml', 'MODIFY', 'grill-examples/pom.xml', 'grill-examples/pom.xml'], ['pom.xml', 'MODIFY', 'grill-server-api/pom.xml', 'grill-server-api/pom.xml'], ['pom.xml', 'MODIFY', 'grill-server/pom.xml', 'grill-server/pom.xml'], ['pom.xml', 'MODIFY', 'grill-storage-db/pom.xml', 'grill-storage-db/pom.xml'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
3087d3353fdf2350c12a4b0479e81a846cab35b2,Add admin endpoint for metrics,4,75,2014-04-15 19:13:34+05:30,"[['pom.xml', 'MODIFY', 'grill-server/pom.xml', 'grill-server/pom.xml'], ['GrillServer.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServer.java', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServer.java'], ['MetricsServiceImpl.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/MetricsServiceImpl.java', 'grill-server/src/main/java/com/inmobi/grill/server/MetricsServiceImpl.java'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
b828466bf71887d61e80a37d792bded6e3a4a347,Remove unnecessary code,3,25,2014-04-15 19:41:16+05:30,"[['GrillServer.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServer.java', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServer.java'], ['MetricsServiceImpl.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/MetricsServiceImpl.java', 'grill-server/src/main/java/com/inmobi/grill/server/MetricsServiceImpl.java'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
ee2d758eb5024e0b627aa940ce33c5478c99734c,"Merge pull request #6 from InMobi/admin-api

Add admin end point for metrics",4,60,2014-04-15 21:00:13+05:30,[],True,['master']
18288066eb7da746405fa7fb902fe78c752bb8ff,Columnar sql rewriter,4,1169,2014-04-16 10:47:47+05:30,"[['pom.xml', 'MODIFY', 'grill-driver-jdbc/pom.xml', 'grill-driver-jdbc/pom.xml'], ['ColumnarSQLRewriter.java', 'ADD', None, 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/ColumnarSQLRewriter.java'], ['TestColumnarSQLRewriter.java', 'ADD', None, 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestColumnarSQLRewriter.java'], ['TestJDBCFinal.java', 'ADD', None, 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestJDBCFinal.java']]",False,['master']
4b9ee4f2c442eb268ab00cfd37b20173f6a685b1,Added mailing lists,1,20,2014-04-16 11:21:03+05:30,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
dbe5e3b55ccc1695eec38afa8e2f3146b912cc76,Validate session id in query service resource,2,61,2014-04-16 11:30:33+05:30,"[['QueryServiceResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java'], ['TestQueryService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestQueryService.java', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestQueryService.java']]",False,['master']
5fc88818bfc5514974524a00186fe70c1218a1d2,indentation corrected,3,2078,2014-04-16 11:34:41+05:30,"[['ColumnarSQLRewriter.java', 'MODIFY', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/ColumnarSQLRewriter.java', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/ColumnarSQLRewriter.java'], ['TestColumnarSQLRewriter.java', 'MODIFY', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestColumnarSQLRewriter.java', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestColumnarSQLRewriter.java'], ['TestJDBCFinal.java', 'MODIFY', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestJDBCFinal.java', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestJDBCFinal.java']]",False,['master']
8472373cd3f875c085318f11ba9f82bdea22504e,validate session id in metastore resource,2,70,2014-04-16 11:48:57+05:30,"[['MetastoreResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/MetastoreResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/MetastoreResource.java'], ['TestMetastoreService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java']]",False,['master']
56428ec12b63872b55bbb05221d52e1094e8b45a,revert summary report change,1,2,2014-04-16 11:51:07+05:30,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
e02fc0f0bf04b7afc8f660f10e430f5eac8cbe70,Added check session id for result set methods,1,3,2014-04-16 12:37:00+05:30,"[['QueryServiceResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java']]",False,['master']
bb0df06a4912dea33dd31e138d53eb65b411e0a9,"Merge pull request #9 from jdhok/develop

Validate session id in query service resource and metastore resource",5,152,2014-04-16 12:46:56+05:30,[],True,['master']
1fa4129802f9d28fe5e2273bc55bfc6e2d001f09,"Add various modes in grill server - open, read_only, nodrop and etc",14,280,2014-04-16 16:22:13+05:30,"[['GrillConfConstants.java', 'MODIFY', 'grill-server-api/src/main/java/com/inmobi/grill/server/api/GrillConfConstants.java', 'grill-server-api/src/main/java/com/inmobi/grill/server/api/GrillConfConstants.java'], ['AllApps.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/AllApps.java', 'grill-server/src/main/java/com/inmobi/grill/server/AllApps.java'], ['GrillServices.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServices.java', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServices.java'], ['ServerModeFilter.java', 'ADD', None, 'grill-server/src/main/java/com/inmobi/grill/server/ServerModeFilter.java'], ['QueryServiceResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java'], ['grill-default.xml', 'MODIFY', 'grill-server/src/main/resources/grill-default.xml', 'grill-server/src/main/resources/grill-default.xml'], ['GrillAllApplicationJerseyTest.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/GrillAllApplicationJerseyTest.java', 'grill-server/src/test/java/com/inmobi/grill/server/GrillAllApplicationJerseyTest.java'], ['TestIndexResource.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/TestIndexResource.java', 'grill-server/src/test/java/com/inmobi/grill/server/TestIndexResource.java'], ['TestServerMode.java', 'ADD', None, 'grill-server/src/test/java/com/inmobi/grill/server/TestServerMode.java'], ['TestMetastoreService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java'], ['TestEventService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestEventService.java', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestEventService.java'], ['TestQueryService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestQueryService.java', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestQueryService.java'], ['TestSessionResource.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/session/TestSessionResource.java', 'grill-server/src/test/java/com/inmobi/grill/server/session/TestSessionResource.java'], ['config.apt', 'MODIFY', 'src/site/apt/admin/config.apt', 'src/site/apt/admin/config.apt']]",False,['master']
d9319409f5db17616df289e1f904d90a7cf098f6,Updated with review comments,9,23,2014-04-16 17:00:11+05:30,"[['GrillServices.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServices.java', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServices.java'], ['grill-default.xml', 'MODIFY', 'grill-server/src/main/resources/grill-default.xml', 'grill-server/src/main/resources/grill-default.xml'], ['TestIndexResource.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/TestIndexResource.java', 'grill-server/src/test/java/com/inmobi/grill/server/TestIndexResource.java'], ['TestServerMode.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/TestServerMode.java', 'grill-server/src/test/java/com/inmobi/grill/server/TestServerMode.java'], ['TestMetastoreService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java'], ['TestEventService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestEventService.java', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestEventService.java'], ['TestQueryService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestQueryService.java', 'grill-server/src/test/java/com/inmobi/grill/server/query/TestQueryService.java'], ['TestSessionResource.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/session/TestSessionResource.java', 'grill-server/src/test/java/com/inmobi/grill/server/session/TestSessionResource.java'], ['config.apt', 'MODIFY', 'src/site/apt/admin/config.apt', 'src/site/apt/admin/config.apt']]",False,['master']
eef10db3a96a0f9cc5088cf5d759ec5ab2c5c5df,"Merge pull request #10 from InMobi/server-mode

Add various modes in grill server - open, read_only, nodrop and etc",14,281,2014-04-16 17:31:44+05:30,[],True,['master']
01706606e713f821d040b50a9d298a933c7bd944,Add license header for new files,3,60,2014-04-16 17:34:37+05:30,"[['ConsistentStateFilter.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/ConsistentStateFilter.java', 'grill-server/src/main/java/com/inmobi/grill/server/ConsistentStateFilter.java'], ['ServerModeFilter.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/ServerModeFilter.java', 'grill-server/src/main/java/com/inmobi/grill/server/ServerModeFilter.java'], ['TestServerMode.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/TestServerMode.java', 'grill-server/src/test/java/com/inmobi/grill/server/TestServerMode.java']]",False,['master']
6f5727994ae085790d053b686050b8f5a52d6d32,Fix query create doc - change 'op' to 'operation',1,10,2014-04-21 11:16:04+05:30,"[['QueryServiceResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java']]",False,['master']
cc8a9d47edafe21a4eed6c31fc3ae3ed8018691d,change op to operation for prepared queries,1,20,2014-04-21 11:27:17+05:30,"[['QueryServiceResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryServiceResource.java']]",False,['master']
265525cb5e45271b12c2e7bd0f9c3a2a176d2095,Simplify data source test to only test getConnection method,1,56,2014-04-21 12:33:25+05:30,"[['TestDataSourceConnectionProvider.java', 'MODIFY', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestDataSourceConnectionProvider.java', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestDataSourceConnectionProvider.java']]",False,['master']
257a39da0b80e30b42b929292780fce877208b72,Fix log statement in data source test,1,2,2014-04-21 12:37:06+05:30,"[['TestDataSourceConnectionProvider.java', 'MODIFY', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestDataSourceConnectionProvider.java', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestDataSourceConnectionProvider.java']]",False,['master']
0c7881293015f24e054f4d4a1d4103d4bda7c1d8,"Merge pull request #11 from jdhok/develop

Pull request to fix TestDataSourceConnectionProvider",1,56,2014-04-21 12:39:16+05:30,[],True,['master']
0b94469881dccb65be7e31bf105bebde99a4109b,Fix grammar in the doc,1,5,2014-04-21 15:29:19+05:30,"[['olap-cube.apt', 'MODIFY', 'src/site/apt/user/olap-cube.apt', 'src/site/apt/user/olap-cube.apt']]",False,['master']
508390ea59044768d62803f99f673d23fea88cd6,Merge branch 'develop' of https://github.com/InMobi/grill into develop,2,86,2014-04-21 15:30:37+05:30,[],True,['master']
e87ae9b3190a7cbfd5ac65aa1d8e691b80872912,Update server mode documentation,4,39,2014-04-21 15:51:49+05:30,"[['GrillServices.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServices.java', 'grill-server/src/main/java/com/inmobi/grill/server/GrillServices.java'], ['ServerModeFilter.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/ServerModeFilter.java', 'grill-server/src/main/java/com/inmobi/grill/server/ServerModeFilter.java'], ['TestServerMode.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/TestServerMode.java', 'grill-server/src/test/java/com/inmobi/grill/server/TestServerMode.java'], ['deployment.apt', 'MODIFY', 'src/site/apt/admin/deployment.apt', 'src/site/apt/admin/deployment.apt']]",False,['master']
f03f9bd80c45c273569e799631f79521fca839ce,Update metrics documentation,1,4,2014-04-21 15:54:24+05:30,"[['monitoring.apt', 'MODIFY', 'src/site/apt/admin/monitoring.apt', 'src/site/apt/admin/monitoring.apt']]",False,['master']
72859bc892e12ff042945f84f9951cb8958d49e0,Added mysql test dependency in pom and DataSourceConnectionProvider typo correction,2,8,2014-04-21 16:46:37+05:30,"[['pom.xml', 'MODIFY', 'grill-driver-jdbc/pom.xml', 'grill-driver-jdbc/pom.xml'], ['DataSourceConnectionProvider.java', 'MODIFY', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/DataSourceConnectionProvider.java', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/DataSourceConnectionProvider.java']]",False,['master']
b9ffc02e1634b1f0dd19f9327b59c05aa0667f70,Changes made as per the review comment,2,140,2014-04-21 20:11:59+05:30,"[['pom.xml', 'MODIFY', 'grill-driver-jdbc/pom.xml', 'grill-driver-jdbc/pom.xml'], ['ColumnarSQLRewriter.java', 'MODIFY', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/ColumnarSQLRewriter.java', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/ColumnarSQLRewriter.java']]",False,['master']
3739845c22b9c111419c0a0ed0f026f033a65deb,"Merge pull request #7 from sushilmohanty/develop

Merging for now. UNION ALL with subqueries is pending.",5,1135,2014-04-22 10:16:18+05:30,[],True,['master']
f906c4a3be0168d0584dd1052ebc25c42a680d03,Fix merge issues,5,35,2014-04-22 11:14:30+05:30,"[['QueryPlan.java', 'MODIFY', 'grill-api/src/main/java/com/inmobi/grill/api/query/QueryPlan.java', 'grill-api/src/main/java/com/inmobi/grill/api/query/QueryPlan.java'], ['GrillQueryCommands.java', 'MODIFY', 'grill-cli/src/main/java/com/inmobi/grill/cli/commands/GrillQueryCommands.java', 'grill-cli/src/main/java/com/inmobi/grill/cli/commands/GrillQueryCommands.java'], ['DriverQueryPlan.java', 'MODIFY', 'grill-server-api/src/main/java/com/inmobi/grill/server/api/driver/DriverQueryPlan.java', 'grill-server-api/src/main/java/com/inmobi/grill/server/api/driver/DriverQueryPlan.java'], ['QueryExecutionServiceImpl.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryExecutionServiceImpl.java', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryExecutionServiceImpl.java'], ['GrillSessionImpl.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/session/GrillSessionImpl.java', 'grill-server/src/main/java/com/inmobi/grill/server/session/GrillSessionImpl.java']]",False,['master']
2fe74bf6646244ad78125e462c38c7b60185110c,Reduce deb and war sizes,10,127,2014-04-22 16:10:06+05:30,"[['pom.xml', 'MODIFY', 'grill-client/pom.xml', 'grill-client/pom.xml'], ['GrillStatement.java', 'MODIFY', 'grill-client/src/main/java/com/inmobi/grill/client/GrillStatement.java', 'grill-client/src/main/java/com/inmobi/grill/client/GrillStatement.java'], ['pom.xml', 'MODIFY', 'grill-dist/pom.xml', 'grill-dist/pom.xml'], ['client-dist.xml', 'MODIFY', 'grill-dist/src/main/assembly/client-dist.xml', 'grill-dist/src/main/assembly/client-dist.xml'], ['server-dist.xml', 'MODIFY', 'grill-dist/src/main/assembly/server-dist.xml', 'grill-dist/src/main/assembly/server-dist.xml'], ['pom.xml', 'MODIFY', 'grill-examples/pom.xml', 'grill-examples/pom.xml'], ['pom.xml', 'MODIFY', 'grill-server/pom.xml', 'grill-server/pom.xml'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['grill-env.sh', 'MODIFY', 'tools/conf/grill-env.sh', 'tools/conf/grill-env.sh'], ['grill-ctl', 'MODIFY', 'tools/scripts/grill-ctl', 'tools/scripts/grill-ctl']]",False,['master']
72673bb32181874f97e15b4a3fbc8118087f1fa5,"Fix documentation for metastore service
1. Changed all names to camel case for ex - cubename -> cubenameName
2. Consistent naming across REST Api and Javadoc",2,280,2014-04-23 12:25:25+05:30,"[['MetastoreResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/MetastoreResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/MetastoreResource.java'], ['TestMetastoreService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java']]",False,['master']
0caa57f1dd529b75a53365616ae4a47a31922edd,"Few missing changes for fact names, and grill-client changes
corresponding to the param name changes",3,26,2014-04-23 12:46:44+05:30,"[['GrillMetadataClient.java', 'MODIFY', 'grill-client/src/main/java/com/inmobi/grill/client/GrillMetadataClient.java', 'grill-client/src/main/java/com/inmobi/grill/client/GrillMetadataClient.java'], ['MetastoreResource.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/MetastoreResource.java', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/MetastoreResource.java'], ['TestMetastoreService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java']]",False,['master']
02508233f863c7d60a85374546bca2f03d6710e1,Update documentation,2,14,2014-04-23 13:43:22+05:30,"[['monitoring.apt', 'MODIFY', 'src/site/apt/admin/monitoring.apt', 'src/site/apt/admin/monitoring.apt'], ['olap-cube.apt', 'MODIFY', 'src/site/apt/user/olap-cube.apt', 'src/site/apt/user/olap-cube.apt']]",False,['master']
9d7d2d74b5f6824dc94e8e7f8a7a0bffe98c7753,"Merge pull request #13 from jdhok/develop

Fix documentation for metastore service",3,296,2014-04-23 13:47:51+05:30,[],True,['master']
b1d029bfad26bee5e1ff5be4c9e9172f0a98bdca,"Merge pull request #12 from InMobi/packaging

Reduce deb and war sizes",10,127,2014-04-23 14:47:17+05:30,[],True,['master']
189568eccc20d79079b0f0093c27278f9dc7684c,Fix packaging,11,399,2014-04-23 18:17:54+05:30,"[['LICENSE.txt', 'ADD', None, 'grill-client-dist/LICENSE.txt'], ['pom.xml', 'ADD', None, 'grill-client-dist/pom.xml'], ['control', 'RENAME', 'grill-dist/src/deb/client/control', 'grill-client-dist/src/deb/client/control'], ['client-dist.xml', 'RENAME', 'grill-dist/src/main/assembly/client-dist.xml', 'grill-client-dist/src/main/assembly/client-dist.xml'], ['index.apt', 'ADD', None, 'grill-client-dist/src/site/apt/index.apt'], ['pom.xml', 'MODIFY', 'grill-client/pom.xml', 'grill-client/pom.xml'], ['pom.xml', 'MODIFY', 'grill-dist/pom.xml', 'grill-dist/pom.xml'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['install-steps.apt', 'MODIFY', 'src/site/apt/gettingstarted/install-steps.apt', 'src/site/apt/gettingstarted/install-steps.apt'], ['grill-config.sh', 'MODIFY', 'tools/scripts/grill-config.sh', 'tools/scripts/grill-config.sh'], ['grill-ctl', 'MODIFY', 'tools/scripts/grill-ctl', 'tools/scripts/grill-ctl']]",False,['master']
41cc91e9badc82ab83a5434bbe388180f1579dd5,"Removed mysql dependency from TestJDBCFinal and used h2, fixed desc issue in order by tests",4,105,2014-04-23 19:25:56+05:30,"[['pom.xml', 'MODIFY', 'grill-driver-jdbc/pom.xml', 'grill-driver-jdbc/pom.xml'], ['ColumnarSQLRewriter.java', 'MODIFY', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/ColumnarSQLRewriter.java', 'grill-driver-jdbc/src/main/java/com/inmobi/grill/driver/jdbc/ColumnarSQLRewriter.java'], ['TestColumnarSQLRewriter.java', 'MODIFY', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestColumnarSQLRewriter.java', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestColumnarSQLRewriter.java'], ['TestJDBCFinal.java', 'MODIFY', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestJDBCFinal.java', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestJDBCFinal.java']]",False,['master']
fb38dc59ea8c4e2f6c73e356bd7e6ed0f45fc630,"Merge pull request #14 from sushilmohanty/develop

Removed mysql dependency from TestJDBCFinal and used h2, fixed desc issu...",4,105,2014-04-23 19:57:26+05:30,[],True,['master']
1d747baeea0e99bd815136c9f2927e2ae2db11ef,Disable tests in columnar rewriter,1,4,2014-04-23 22:37:37+05:30,"[['TestColumnarSQLRewriter.java', 'MODIFY', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestColumnarSQLRewriter.java', 'grill-driver-jdbc/src/test/java/com/inmobi/grill/driver/jdbc/TestColumnarSQLRewriter.java']]",False,['master']
7430cbeaa355ef8701218e245aeb5b42c717e4fe,Fix unnecessary echo,1,2,2014-04-24 10:30:48+05:30,"[['grill-ctl', 'MODIFY', 'tools/scripts/grill-ctl', 'tools/scripts/grill-ctl']]",False,['master']
37cd90813b57a4ebe99faaadf55aa1a000396989,Fix typo in cube-0.1.xsd,7,35,2014-04-24 10:31:54+05:30,"[['cube-0.1.xsd', 'MODIFY', 'grill-api/src/main/resources/cube-0.1.xsd', 'grill-api/src/main/resources/cube-0.1.xsd'], ['GrillDimensionCommands.java', 'MODIFY', 'grill-cli/src/main/java/com/inmobi/grill/cli/commands/GrillDimensionCommands.java', 'grill-cli/src/main/java/com/inmobi/grill/cli/commands/GrillDimensionCommands.java'], ['dim_table.xml', 'MODIFY', 'grill-examples/src/main/resources/dim_table.xml', 'grill-examples/src/main/resources/dim_table.xml'], ['dim_table2.xml', 'MODIFY', 'grill-examples/src/main/resources/dim_table2.xml', 'grill-examples/src/main/resources/dim_table2.xml'], ['CubeMetastoreServiceImpl.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/CubeMetastoreServiceImpl.java', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/CubeMetastoreServiceImpl.java'], ['JAXBUtils.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/JAXBUtils.java', 'grill-server/src/main/java/com/inmobi/grill/server/metastore/JAXBUtils.java'], ['TestMetastoreService.java', 'MODIFY', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java', 'grill-server/src/test/java/com/inmobi/grill/server/metastore/TestMetastoreService.java']]",False,['master']
e57939a929fd3ad91090e4b1fbb31b22294d21c1,Merge branch 'develop' of https://github.com/InMobi/grill into develop,4,109,2014-04-24 10:32:49+05:30,[],True,['master']
c2057b3b7aed5dc635b62bec60de141357e66af1,Fix slf4j jar inclusion,2,9,2014-04-24 11:54:15+05:30,"[['pom.xml', 'MODIFY', 'grill-server/pom.xml', 'grill-server/pom.xml'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
34a6f869c2b067c90c40a24b5b877cf89af85e38,CubeQueryRewriter should be created with both driver conf and query conf,4,75,2014-04-24 12:08:07+05:30,"[['CubeGrillDriver.java', 'MODIFY', 'grill-driver-cube/src/main/java/com/inmobi/grill/driver/cube/CubeGrillDriver.java', 'grill-driver-cube/src/main/java/com/inmobi/grill/driver/cube/CubeGrillDriver.java'], ['RewriteUtil.java', 'MODIFY', 'grill-driver-cube/src/main/java/com/inmobi/grill/driver/cube/RewriteUtil.java', 'grill-driver-cube/src/main/java/com/inmobi/grill/driver/cube/RewriteUtil.java'], ['TestRewriting.java', 'MODIFY', 'grill-driver-cube/src/test/java/com/inmobi/grill/driver/cube/TestRewriting.java', 'grill-driver-cube/src/test/java/com/inmobi/grill/driver/cube/TestRewriting.java'], ['QueryExecutionServiceImpl.java', 'MODIFY', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryExecutionServiceImpl.java', 'grill-server/src/main/java/com/inmobi/grill/server/query/QueryExecutionServiceImpl.java']]",False,['master']
04def370a115a0f8798b3ae50b89ec2d479a6525,Printing Error from Grill Server when Query Execution Fails.,2,27,2014-04-24 12:33:21+05:30,"[['GrillQueryCommands.java', 'MODIFY', 'grill-cli/src/main/java/com/inmobi/grill/cli/commands/GrillQueryCommands.java', 'grill-cli/src/main/java/com/inmobi/grill/cli/commands/GrillQueryCommands.java'], ['GrillClient.java', 'MODIFY', 'grill-client/src/main/java/com/inmobi/grill/client/GrillClient.java', 'grill-client/src/main/java/com/inmobi/grill/client/GrillClient.java']]",False,['master']
