hash,lines,files,num_test_files,commit_size
04108f9daf59056de15294e2aec770e40eed35a7,148,1,1,149
493cfa7e1bc58394fc41c323acbf2a21f04f9f30,4,2,1,6
2f135e165e6fbff3221e27e52e5360cbe4c6a870,3165,95,30,3260
7998c47fcaea1118c34a10cea97122c9b8b31487,1573,3,1,1576
70711f73d5ebd486e18e9725be847aa5dad6e3cf,15,1,0,16
3f1ede539d1c8cfa7c0c140b10c001fd0232f64b,704,51,8,755
d34100de8fe47671d351c94759f88382b451b43f,0,1,0,1
eb5a6b841270efc340e9170fe36cb2f7a718477f,84,7,0,91
7955d8ddf87627b5ae38050bacffe5154c47c355,274,14,0,288
e2bdee47e6f423ab75663b5ced7fe062d5cab743,144,8,1,152
ae535b2eddc627d351b072dc8219647f8ce2afe1,255,6,0,261
1c2727cc27d851f9d97813cb056f85e3a6fb9526,242,9,2,251
5467a33da724eb0e01aa4285e413ae1a82514b1b,430,28,5,458
36034a692436e2b832ac233ce05fe0a72881543e,29,3,0,32
a90743be7fab4013709244912194c4660fb8d81c,68,15,5,83
d2cb48b8b6bf47b1fc6db1b7449430766febc30a,174,5,1,179
91da46f24d6157180076dd73853a159f43b24846,19,1,1,20
e60093da1fe79f8bfec53a7a8500df0cce96e8a6,312,10,1,322
2df1fd94c3dc739426845965a15ce4e85491de5e,3,1,1,4
ca6f9dd4f25b875567f97251ac80ae386c9400be,30,1,0,31
5ab0569ed251d29d1a65c7deb4b22f01d383ed76,14,2,0,16
86c136a9eb6b3c3ba051ed0cf04504ecb7d2ff75,25,2,1,27
e2066967974f5562b264200364e219ff0d390a03,7,2,0,9
249a56e8900d6e1adffedc63434138cf67fb765f,57,9,2,66
00e739dffcd83a3b41be13dfdd80cbfb86853ce1,83,8,3,91
afe298efe8da57c6791ccd009a0c0dfbe1ff2e0d,34,1,0,35
e338fe64f94dfa5365b699faa6f8621ce3f59bf2,2418,65,18,2483
9567e7c05d1db7e65d7e9861bc23cfbb95e16a0a,344,43,7,387
e6e62bf132bf77926051326ff78121ecdaf78c34,6,1,0,7
f778608a1162428001fb860dd1e633b606a67a87,56,17,0,73
a4fa09b744edf32e1035e87d0f70f07275f71b6e,4,2,0,6
3d2afec68f44d7eb866e46f56dab368cce4e5511,245,6,1,251
d3cc6164a6d8435fe2b5122c8913fd1a1f0a9574,11,3,0,14
7bce170df14d26afb4fb0a3ae6d3799568471e87,41,1,0,42
fd2a44155a8ce902c309eeebe54cabad7221ae74,266,10,2,276
899de15d05fa60775f6cd04225f35950e6fa96a7,272,2,1,274
031d4c61f5f2f69b179a66918fecab2d8ccb16d5,67,7,0,74
64b33bf804bccaf111762a006d97c2558a167aec,1,1,0,2
371708bb7bf0682a35669d08559a90258b39a192,6,1,0,7
d73f730a05ee845bf4ca97423a1b57fcca79a4fb,32,2,0,34
0f51ced29ef46934df06918afc76dc7e12cfd603,4,1,0,5
c44e01027f393d11f6e843c2b30169f2f43a0a9e,306,10,0,316
87012696d89cdf9b6794ce82a6629f6f06ff3745,84,9,4,93
a6fdb19fd17877539cb96f26d2f999b894c3629b,90,14,7,104
e5484ea111ef177cc7cbeb3ca7cf91a8eb9d9ad4,20,7,3,27
e7e518e2602ee87be63262474aa47be2ffdddd3f,224,11,3,235
1ea67de774e1ab18f90a3391282265c8ae458318,26,7,1,33
d6d6c194cc29be1347f9ab50ee6e33591f963c69,6,3,1,9
7756104bca5eea99aee264c617a2bf2c8282e3e3,170,9,1,179
209d23bcd977a68c6518cdcd26d8a544e83fb4e1,3,1,0,4
4d3cb03bc436231b09d7545f18199027f5afe46f,33,8,1,41
45b70a1a8489615abb1d08a70e4afecd006ab3b1,130,4,0,134
5064bd3055dd86095bd36b2d55c99f9977d654f5,9,1,0,10
401718e4b5c2ded82804f1013dd2c20da73189f0,54,3,0,57
b37943a0039560e3929e6540f8d1f6dcfd0a58e9,24,1,0,25
99e172ca1612a64bec22f87e3473e3634b3fe87c,52,2,1,54
e5196a5339ea63073e1ac7b0b1a720a3a9c74063,16,1,0,17
cf316b3c1a948357fb3040940951c42fa738d768,3,2,1,5
6859ba79515c2d80f1f65cf7b3ca32686522d9bb,1019,3,0,1022
93a482278de24c3e29bdb276fae58ca7ba0ea1c7,1,1,0,2
288cf916bedecb31ac73b293f0262becb97ed4e0,50,5,0,55
028e5a6fc17599a183fa929298390aef08d8912d,2,1,0,3
