hash,commit_size,num_test_files
5771c1c18ee6ed1c77bbe5bbc1bd48b4dc07f91d,30,0
d29cf6a591869989edb42629287420fcadd321c0,33,0
58eb7bd911381d337a981914523aa3536ff1bbae,2,0
25294526e61e8029393667061b921dac54395b96,3,0
a62fcce5e672dcf777673941c864aa93b0cc6d5a,37,0
4c5632d0245cfffb6c1b2cca8e8736f151c15a2b,4,0
51240693d9e186db58594984bda264b2ebbfe74b,11,0
baae324079cf5a62f1c72e29c2196c336b53f070,3,0
0b5135f5e2e60ad9297f12021c209344919f1d44,3,0
f16fa2bfc80569dae5a95680bba199abb96db389,207,0
e7003a75b65f34483a520e04ac71a8ee73bb08bd,101,0
60613149b802e88064383461319ef708aa69e69d,13,0
c5c375221cfc333d76cfa88e2bf576036fb21414,8,0
e3af1b19e782858b7f5ba7d95d1d7b1403f0be4d,225,0
f03481678ee0079c9dacb65a9df42f638b866e73,21,0
c4eadcf58df045e49d02a6a84743f53e9186c9a1,5,0
7dcc258e12139c987a919da38e5bfeee789610c9,7,0
19cb2974b7ca77d02c406088eb57005b3265230c,18,0
3e53314576071cbb44ada8528d5f2919bea51e5d,5,0
806de3c1720719b0c430da85ea2cffceb1661236,3,0
c28b350ac979603a5a761ead5c117e047c65b056,64,0
4925294d907f1894d38b65782f4de4d0f92816ef,17,0
75f1d1a4af7cbab27241fd2f31c72303f512b1d8,16,0
00366779dfea99d451989970ee426efa682d625d,4,0
8a64e433605c6bc9c4ad5a341afcf13b71dc1888,3,0
d0eac20d71ebcb18801146b03881b58bb5eda5d4,204,0
55880e2555704be0f8abc06dd996c9ce32e70838,9,0
1bdfd9dc38f9ff2a598a60ba9c129333bdc0403c,63,0
aff550f7c74c392feb0ee19a14ec4cc4b47bb337,7,0
315934786b7e2459092d44e59ec8ea6e0168bbb2,3,0
c6add157958739968b51c96ae0238b8e8114818d,61,0
d46e82e92538c0625f117c91f8fb85c7df80bb84,177,0
1c801a983b301ed72440ec8ca305906997558b0f,3,0
5b6c87fb1c31436cf4db1ba399471f66dd97b2d8,6,0
a79a8797b95ed7fbe6b3c13b815a9c995cf43599,29,0
e12b26878d95ab02325baed7902f8c55cfb245ff,4,0
331d20229de450bc0930bb5ac081c4f8d638e34d,2,0
db6b1c5a6b89a1a70e22dfa99e352d4e61c2819d,28,0
faa5d74870c14303bdc3b15472e9a555aacf80cc,57,0
74a7947b8890dc8c94dd266929c62a1bf1bb4b7f,58,0
502902cb63b5b2d3c216eb840ca464f325bc3f0f,21,0
09372b158987358472ce0c7489378db4255dac28,3,0
a4f71940855a5d719e3a3a7d0d3a598117906dd6,4,0
bf034aade09bf0a2b33e7a5860755403c31c52dd,3,0
51359f38d6eec4d95c5c36ce949d3b73b78ccd1b,3,0
2d72b94c6fbdbb72ad1e5d39e2ca4481f26d41fa,7,0
18bd95078ee2cbc742d335d02480a8e954dfe3a0,3,0
4e2dd49ee0c7bdfc78863d648e51d7c99b68f48c,6,0
0ee45b138a2453671ec1f98fdc5e74b285421f22,110,0
de4027f967e335e97c34ab69663f3f59d8ad4299,7,0
9a375581ddcf3d3c2a82af4f5b4854e331fd9e30,35,0
21ddd27344e6bf3a03140355713ef8ff663b7b65,13,0
df4692c0a5bc1346ad62918998979a933dc73cf4,6,0
752b4be0cdcd2b5997310b9623d013163bbfe407,78,0
a306adbc7b940d9aa99555b5f5cedb786840929f,98,0
a0d3dca54a66dfc9650a357687a106c9dd284bea,266,0
22e48790431c407d89b329fb9ab9f976780d9b0e,117,0
b993ec7567ebe7a46bd7dc53b1dee56595d3642e,9,0
9cab7bd1712d6c60c584643201c8ac2f989d278e,20,0
670bc7af82eeb07fa83b4ec4af07cefea3a25521,4,0
16b6777c0cb00ae48996637d1ae5d0a7d79cd0b4,85,0
1a3f6d44926d4ceb6f959002c122c9ea3ec2ab62,35,0
8890121b424c024f5a11b415a308f13060f3fed7,2,0
b88933b196499f05638439c56348e499edfd04da,92,0
b13f9fe84c6ae72177e9649433e34506b8edbc08,223,0
ed508024e469821929eb295ff6f85e777cf1d0ec,5,0
ae28a9b02e4b13e8788ba2e545bf584f21cc8888,88,0
f5254d0cbe08fa710cb237a1ecc17fc219937a52,68,0
b17801b5a4769113818a05879aba059216e3fad0,11,0
94371832f2faf2ac2018a5a33ddc5608e980e596,519,0
c9720b698380962933791cfee871149669ece440,226,0
17863eb328332af14568862a61b88c17e7c42ee0,66,0
5cdfc047cc5d3fbf4797c56e4befb6f6e282d58d,140,0
fe87c3e6516bfb3cf351666f62600a8a583ba87a,25,0
b8bafcd71293136aceacca3ea9df666db83cef5f,9,0
306a8b9280aafe21e34d40e773e5ba8444e967b6,8,0
93029ad7e9b3abe55af5f01205a8f377588a85e9,2,0
2e1b64047ec0b6a1139a369963f31fba0a94ab36,15,0
ff2e570b80671b6006adccfec3390c30bed6b79b,12,0
26cc00aa45c37f949582d0551708173035454331,143,0
66810d62c8b02f107a8dc3fafae831e21c752e35,3,0
33272f32fad813fe062a239fca527f1019e17d25,21,0
66c1dfd15945c87a7e8adf970d890efe65f787f0,21,0
e159c3a53d221e59652fc598216b3c33e73ca2f0,7,0
a5a7c8c0ba8550ccdc66ef48daf8ca4a39420546,3,0
238f1c934e0dcc8e5339376c167fe6326c50b5fb,6,0
fc63b2d286a73944ca9035b2ac3665b5d187d90b,42,0
743645ed7439e9896535bcf4e2e9ae2d78d82414,87,0
afe8ee8ff4540830b4da87174dfd2908b0ba39f8,82,0
e5789d49094b63e055b4ac164e609b379ee5f0c5,183,0
27d1b8a5177099df6f33d5ae228b7658682709d1,5,0
20a29802b0566f72fadd56dc8c661b531eb8fd80,3,0
d56be3fc2a16681f0ce30c617bdac0d8bf3245a0,12,0
7989c581876f60881c77aba5a611db0948d0121c,56,0
51d59ec032cb54ddaa7f3c6b47ad348b67130141,63,0
ea8b4b9304f2f5166cda919bc3ff257a8dd13f2f,63,0
e1299809a5af84557a94df1f7b8ecb2ace3aa755,119,0
80c797353095cf2420514bdc53daa110c4ea9085,114,0
b8b4f22010bd99694f8d60f5cb0ad40e40867cd2,8,0
facc876e99d566a89b52e1207fb4742cdc5bb0b7,12,0
e223f937a8696c73aba8e2792f7e6b88809e77c4,107,0
ba5477f0a09ac54682668abce097f2221384510c,2,0
b904e96c683ef0281949b7dfb543223702575908,88,0
941ef6362ba7b69856b27b52b10a87fb248ec8b8,36,0
d6e352a2c708b63e5ef65032092ac61713fee7cf,9,0
fa4792325957dbfc71ec31961b4ec9b75fa44909,3,0
634706fa08cbd3302df9d6c22ca6c993675c8531,3,0
297ee5a439c8b082ab5ffc0061d657687e1221ad,173,0
b1d1f9e0f15a320993e36538d80c070428d3374f,11,0
3f911f6c24457afafc4b1985343bc63bd5cf9e7c,8,0
8795c6fd923f76d81a54622eaba854886b8df66b,9,0
40595a3641e44904053e00a3056b379f738a6100,4,0
a18a51f6b12ef870143d15a2d127207d8429dff9,3,0
6bcd3bb4cbd0652f01f2c28a25619d7f6477e064,3,0
9c3a4b7614102c8e120a9736d45902f881f0fd13,44,0
69bad92f2f7aadff2c704279a9b3198eba813a35,14,0
bfb22f946cb86be986b0cc6658e01cdffbb02940,77,0
2a731bc03f79b1734aceea2b2cd0be5c31afad63,5,0
8fc8c7c80c84cefdc428f45ca04bbc50cd309704,373,0
06d716c08a00fc5e3fb3ecf12e1dbb703756e9c9,3,0
8e34af78a08d1b2ac31de4d2e1d006a71d9aff79,2,0
