hash,lines,files,num_test_files,commit_size
8fa14a92118886b3f001eb2b2872d5bb561fcb75,210,5,0,215
6e6b496650a3904f11db90507a91891ad1c13890,3288,51,0,3339
bf19fec3f2d89bb032b266e35fb44799baa67d03,42,6,0,48
298468682da7941dcbb3d3acd77b8c9b0d7d10eb,4,1,0,5
e9489cc6f97ca74ea7fd55fff7e2f322e54142b6,181,3,0,184
e05bfa9ba8254683a30c133333c69aad02b3c856,3,1,0,4
6b576f966db0f0daf322fc376e808aaccad2d520,65,1,0,66
6372f5c2dfed7b19dcb95087c153b4161f620c07,9,1,0,10
c3e4520bd9c3cc4aa84e273b52c65dce0619fe10,215,6,0,221
64e1b95e7706cdd7562d050a2dd0d2643fcb1598,0,1,0,1
0f9570ede24e462a8315d271a83f658cdb7d3477,8,1,0,9
457bd6ad3e175f9ef9527e18c6b0beb517d7f720,48,6,0,54
da0ce1c8d914c39c10d7ee34ec715e37da826099,0,1,0,1
c292a6dd85392ecffca7d9d08ed1a31134decef1,4,1,0,5
50cee3904de56db50551c9307e037b49c0506615,1301,27,0,1328
291e4d1f2081cc2832ea18f5719b1d6e8778b035,40,4,0,44
68c2f8d19677563944693a98ec98b4a0650e8a59,52,8,0,60
d0a7a2d9de61ff9aefc4722dc4ac86b6f2236768,431,23,0,454
dbdca21729ce241344b99f0a9099c6a713ac6e83,7596,100,0,7696
38f66ef94068f1aac3d767440458896ef15f8187,1372,34,0,1406
e6c396f1a477b20c48caefa7e3c9c4b3f23dd739,47,4,0,51
c34b81ff310a9f6ece4c36d4ffa1a539d2ac271a,6,3,0,9
d2314752c4cd29e68bc3b39a85c1b6a629a37294,27,6,0,33
9725e98998cbbd08c011ece629bfbb4ce793bfad,19,6,0,25
8afbc7cdab4901e4a199beee6b2c62a05ebded77,4681,92,0,4773
5f70e24165524287c11141cd86b8adc1775fe531,2,1,0,3
765e6b993f32511e6d0d1e3c750f20b6e5e15eaf,3,1,0,4
2aaff0d8daa9e2ceeadba7ed972f4f28889bd6aa,24,3,0,27
3188b253771e9c5860892b402904b6d248042ee9,457,19,0,476
e99fafbd4c0e4ac3012b1f0c704c97a9231e9bd2,1907,45,0,1952
a8a98a670863a7297f744e9a546f8a5e5eb7976e,2,1,0,3
5c5b382db72bbf9faea1a8184277651b04efb04a,2843,26,0,2869
4e9f9a287296a71774cb9badda19c682fe26a42c,18,5,0,23
89c66e95fe9f58e16b1d2b9319c88e2e0c9ee6aa,2373,86,0,2459
89a9264f483b307f6bc9bf1ebced22dcc8fceb1c,476,25,0,501
19db3be61c99121b39d362082cbc05b5fdf6f079,44,4,0,48
6183716cf7aa2ee4c1762442ff871868d9d6aaaa,2446,137,0,2583
e6faf3d3b1179eec6ec4b1bd962be4b48351eb42,40,3,0,43
6040053dc9da30ecee28dff2ba077c4335818af9,99,5,0,104
1bfdaddc62ddfd10dbc89a19ad29eb6014f43eda,28,4,0,32
2255345eede4fc21a19c22f6107ff145942c5c9e,12,4,0,16
f3a32404e38263209e49a29720cba1a55db29ddc,6,4,0,10
b4faf8511ccae054ccccd779b22f0a7afb07c0f1,675,7,0,682
ad47d3c51a68d2b7c02cd2d10cdeabdcd1030f73,2,1,0,3
053ead0bdd323c29d72341fc5b3256e0b5af6199,163,4,0,167
58b0f7ba9b895eae016d5a823578d2b7f95788ca,97,2,1,99
ec9354fb5b85d7a2244cc9b4c8f6b97e81ee7d2f,217,18,0,235
a017dc1e77f52b93a161e5e461ae189bb3adcfac,506,26,0,532
991e6d406dbc60216ba83a0ff939a5a1cfbde1c2,66,1,0,67
692386f7c981a581f30dcbfe97e8bc09d80f94f9,12,6,0,18
88c35d68e20aff9bdfb8f48aa7a150eba686d59d,90,1,0,91
4a812563fd551eb45aa3b14b54cb54490ee68b72,66,1,0,67
2c49586c5acdc34c45617089a21dcfd516843de2,955,40,0,995
f10569ae628b404e6c35066fcc944df9be8054ed,97,2,0,99
4e960adde9329bcc5be86ef5135ed0f7f01278e2,28,2,0,30
949a79f08b0f06d92096e8e86dcffd807c70fcf7,97,2,0,99
121b03602b602ee13552ade1bcf2789da64f6198,522,8,0,530
bfbe207489fce2839881974b7b1acf00754064c9,23,1,0,24
7a1def7a6cd9228b3c0fd502b5eb44105aafb325,191,5,0,196
0bd850d6c7e5bafd1ba63b6af9182834194c37f9,3,1,0,4
d8134243498e0a1df94784a895777fb6cb3fe648,4,2,0,6
eedc27622f9097be119dce8e848bd3ec73514eea,798,8,0,806
5f56cbb40793a516574c05e2667be6c673870ea6,126,4,0,130
e0985eb0251c8dd014946d8fab062343129709ae,438,3,0,441
475bf54d78c9d54a93d01ef90d4b124790a3b8a6,1,1,0,2
b10b902febcfb1a2307d9b3786ac2ad2b8a86310,416,15,0,431
170be2827ee276089dcae2ec5c6124d4223eb53d,199,5,0,204
80bc59434515ac14ce9faa946a159ca5052c5dd4,2,1,0,3
0561ed794c505db1534280b40168ffb6f342e1c7,223,20,0,243
c23afcee5a266487625c7ac5d96d51f2e776e666,369,3,0,372
7fa211a0b82c334861578be32ff9c35d5ffc32eb,3,1,0,4
b828653bd259c1661c5493439c30c85b94382709,20,1,0,21
9934c4ae16635bbe25faf0cd5a28bc269755da24,238,13,0,251
6e67267270c7d549c7c5a95bc829044573c89402,104,2,0,106
79e48491b9d1ec670a51e04d47466974a2f168f6,176,7,0,183
f60fd00c8c7a8228998bad3c8777bffa3904f2b2,240,14,0,254
56454848bc98b27fcdecb23928c2385170fd0815,18,5,0,23
2aea1d52520e07dc875f8e0d80e8d80301374632,3,1,0,4
14e6320364df635287f56ad2884c2a87b61690c8,16,4,0,20
025da987363dc7dad7f776487fd0645a25f30b89,3021,30,0,3051
19565024985be0a517f187631eb38f69545c755d,3092,45,0,3137
70e8e519e07255e6eafb20a14e2db61fc12d0e5f,84,2,0,86
55f72430b2dd5c93b551fd3012a12983dd80c208,2873,40,0,2913
64172268aaf1da93590e76712370ec940ed7c478,3174,46,0,3220
31959f9e606bc7858482aa45e0a00f126ed3aadd,1,1,0,2
10445aa32908c69520bb1de6fef9c3dbb1639f90,66,3,0,69
c7c4431bb1ee1b1c24075e2025ae1b2270ab33f9,4,1,0,5
8a411a13f3edd5ba1e97acfe88d2fd259c54c983,17,4,0,21
0f2ad10666ae7a8051f03717e077d2f21e371629,41,2,0,43
62f5831f89241de89b70257bd1097ffb4681a443,3366,51,0,3417
27b9286d77f15be56a4a3221a82c505aad8c5001,20,3,0,23
20ff05a8410fe685e8845b32fb36e4e66c252c53,38,7,0,45
57063fa0f869a831e8b607fac18f14e7ead3fdf4,14,3,0,17
ceebe2dcc664e9f3622e94eb394f537ce2f23947,84,2,0,86
4d5ec8e09ce8fd5d481529427e86546ae3f3a874,4540,27,0,4567
b1a63b8d4538ba1b9a01414af6aef8917881cb7d,3456,52,0,3508
2fc12a61d8db0be7323a47fd53b632ea74133de7,92,7,0,99
b89ffaaf376ca3adaee2fcd827b848db27bf6864,189,27,0,216
98adf1dae8de9b57e9402f1f97ce7eca0ecab4f6,74,3,0,77
1dfe91e9e82875cb8d00774f6c28753d7be28dbb,4047,80,0,4127
364b32c0fa953f64c01baf2f07475cfbcee3fe49,109,3,0,112
62ef7684e2ba32fb5fec955079a95da7e7263a44,2,1,0,3
7e679d32a293a2ee8daebae3269006e3c2013826,57,1,0,58
07fefe95bcd4342dcd5ac038a1d1871ed614f3af,4146,82,0,4228
ef4a0d788fdc54a55cd8931cfd0ee411181dd601,4,1,0,5
cc621722a361b01aeb069b7fb7c2fa4411546062,24,1,0,25
de2d453b20b38c545bedee1133ef55f654dd1928,18,1,0,19
50463753c66a514d2f9d435a419a6c93b158484b,265,27,0,292
0c52cb01b6cbebf4980029e3985ac17585570f17,329,7,0,336
f54c12c99ef6d7c4cd93a287e96f0f77fcf4a807,12,1,0,13
67e5de384b998b5bf4b1e90cfd69baca1a56c4a8,347,8,0,355
ef795d854520b45aae1a3ffdebcb7ff0859d93dd,0,9,0,9
45a716936dd42266a94ca96f27f2604d8798b8b6,378,1,0,379
4be35c57e89ef40cea6de36a4667609f81d2829f,0,9,0,9
8d93a17e7f1f37846d5de6c8b257462952846143,28,1,0,29
f5e5fe8d72ed3fa0713d7bf41e21ea09177ba72c,1896,35,0,1931
20126556460ddfe976bee047c8d9bfdfe54ba64f,7568,89,0,7657
1d3cb67284d7640e351267092f7bba36c0e0b250,37,5,0,42
f98f09a4205a7e9b7f65400717e509f5357512d5,2,1,0,3
44cb800a95c46c2559f9f94a8ea62884552a0f69,127,6,0,133
235968164007f2edf06ce7efb4b842298befdc6f,221,8,0,229
fc18e1b40aed35e3b19a67f4b8d23f37dd2e2100,6,1,0,7
7a121f610b048400bb1c486116fbcefd051e63fa,221,8,0,229
08e42fcb35452f0bb4c0a951c11ae09684b87fa2,72750,439,0,73189
e1812413956fdbd5021c0cd7a9f6a847b63774da,2,1,0,3
98707439dded4bacd16b834039553f94450b447e,221,8,0,229
63df4f09359c961a6931a542c309a33a76cb7411,7607,94,0,7701
28f5eac61aa115ec6e619f479894eed28552b485,229,10,0,239
757ecba81536fcfe326b63d0c64d0241ab4c65ee,20,2,0,22
35fdab808fe78373217b1745658e3ea02521b1df,4,1,0,5
6055897dc5610e4b077d466079c01ed359df54eb,1,1,0,2
a09c66da6eddd8f6f7cf80f0a96ab5ea9fa91eab,12,2,0,14
282a90d4b1975dbd3dcab2c9631c08d89c264e18,58,13,0,71
682fee035924dd5ea8c6ebe663bb55604f93e533,14,1,0,15
db7b6c11b6b4d0a67e59d8009c9e5c95ebdd6913,280,10,0,290
effb8e0bb786360e0a08f817150c689c1ad9cb19,72537,431,0,72968
8158577c2fb24beab1c0f8f6da1e1ff53f881630,14,1,0,15
8f66e9ad4dcb283e9c0d9f42b6a94a56d8db846d,13,1,0,14
6fe8eb3116cda9858cce23043b64441cbf3af469,635,2,0,637
bb92f241c4dfc78f2d218e133604d7d7737ff42f,767,19,0,786
813a1dda3a54552c8817d0636c508bbfd3e0f293,27,2,0,29
923c5d0175e14c52c4782003ff8feb04667fee9f,7,1,0,8
f58342b1f8fb7de87b3d0f52d0a185c2e956fa30,32,3,0,35
b13d7c8982a2ccbee4b959bfc4535bffd42cc093,225,9,0,234
3af1e61a283a56131f55c718822c742e6e3a8ea8,10,1,0,11
4c1d59c59a11dee579ac8fb43f237102f587d537,47,5,0,52
bc94e092f2ffaaccb42c22f51a974baae8a862a9,3284,26,0,3310
b1a1f9a01ee1db78869bf708cad5f0f101eba1d4,72642,433,0,73075
affbd398eae3d0c668f34173f3ff6d5fabb7c438,2,1,0,3
8e9e854b013e50169ee28263be57dab48cc103f2,74035,433,0,74468
2cc02f0118db27fe912b512669154f3fd3a01586,869,3,0,872
460c25240eef6c9b507c2b4252517e8d007a5f47,40,4,0,44
97cb55a44d0d04e2e971fae230aa8183271cb821,19,2,0,21
5418c998be6d6346e757e23166634f2037c86c63,27,1,0,28
93ada381337b4a077a6cdf5d1914308417eece59,263,4,0,267
3a5b881c3489d36a2d65a360b0fcdd8a83079acf,28,2,0,30
4254cd5186dffbc55ae6fa5a8280b9087491efb7,76120,468,0,76588
b6e48764c543f2dde6cb3be093601ef12ed547a1,72768,433,0,73201
826fe8bb2ee676fa8b4f1c24080cc4b67fc561f6,14,2,0,16
7897c9dab76ee59784545947b8836e613498e892,518,14,0,532
5cebaf0dfc869de5512505b91e069ce65da71cf4,285,3,0,288
5485371e4548bb889a1279b016b02f03f3488de0,875,27,0,902
ddd61ee38b9545d4e1ed4630130a61cfcf6f4da3,46,4,0,50
