hash,commit_size,num_test_files
8cb70c45c4ed7509273e1b0c143e1f604e66a841,207,0
db18b890d9bc2b70b1cff6cda0d93a9f98a8e733,45,0
6ca08462341e6919f0b9cf3955dd6fc71e40f667,138,0
fa4d3d7efa429dabf8c69fc03d869f425c55eee7,192,0
13dde0d6d30ad4db48d2c76af76a979440bc7686,16,0
5132946a902dcffbf4194fa400f27570ef3b6a37,105,3
0bac1708587efdc4a84862e71666c75f98fde4f8,2,0
fc81568033d2f839832f6f0849b7bb5e055c3aeb,15,0
74677e9d2317049b3ba7d2a9821cacade28ef0ed,22,0
0a4641c958f1cd310c920f17d916fcb0ad0b5ef9,3,0
57f7857491bbc1af672aeb5db615a0a89cc2f7af,33,0
89ab38483e0ef65ff9a146b6e9de0c5677f5996b,2584,7
4656c36201a81fdb83046a0ba3f764d4b58c084f,85,0
5edaaa0c809a2c4012693997a139772b7659be37,24,0
4d527b24d99610290e3487b0319a24836ec2dfc2,2,0
f48543efd63f9e54afafeceda552488546cfdf67,331,1
6f3862139ec40db51a194d057b7a7910b1b9c1e4,509,0
52a1790be8b4066c2866f314b58909442ac91528,243,0
80e128de60a0e5979db3909fa8a385cb6bb2b3e6,66,1
97ce8da6abdbd850323d3ba71d0a22315120b282,50,0
900e4e350bd79f936b5d14d34a9b69a9d56ed103,198,0
58ce34e27d869a6b3610f78280a0b4a8522a36a7,10,2
a522cf06e39a774b5b8b823e8046115753e3f8e9,423,2
171e66598e6b36e049da9f124de68330437db3a6,1577,14
1fc2a74181937cf96a988c0b8264eeb18730c070,655,0
9789ff433f60cee970db0cecfe60c12370520e66,193,6
e6769982274a1069dfb5dd909b26332834969656,7,0
1c6a2fbbb413fec5571e7717330629ae8eec1f90,227,1
eb96e25d915d8d9c8f7814c17251c0c75ec3b40b,8,0
fff33cfc7f1c729ef7770b7bb5dd666411fe13db,457,0
9f9f95c2ff58c3104505846969a9106ee4da3d14,4,0
e727b398440969b4c76510ce55372a3ffb3c2abb,91,0
28b18502acad4249dba07b4dfaaa3615c3024881,21,0
26385d816318d55ec7a51ae461ca01421b27d099,14,0
e3858961b8415dd1926f260cdad1f242a60e5327,13,0
9e6edd27124336f2f62ac70855341eca86b7b82b,80,0
f4cc0bf80339a40a1b3cd4e4b3fdba032d8f777a,14,0
f8e7daccd8d16c49211a0ff6d386c17a629fbca3,14,0
e7e03044366c5ff228fdad9aa87133a82ec07cb0,2566,5
f27f320baa549512f46eb19d35ffe0187d16c3e2,15,0
bc4fd2464c87de01c4bcec95d34515c8380ad88e,10,0
00a9a7832b27286b622babe602f4ac1203b06c97,122,0
6d151127c86b7eec7d9eaffc39fe64275fb4d79b,214,0
d2490ba4ccf243f9191677764dab0bb9bab5a597,26,0
fad95afe42c03301ada3b38fd79498e9d9aa5e02,33,0
7079c7c6b8388098503396ba17075bb94c87d16f,19,0
f57b9493ff8d26a01abe70af9432cea982568e88,228,2
e545a98969d6b2cba48494c51ffadc869947e4bf,95,0
5a442fa043ab65a9ea175744c49301b1b9870dc8,15,0
e087a6d0dbaa1c84474c0c93df32f5cba345e7fc,7,0
7bc65447d1322ab5eb1536a9fae0a47d36b8f564,437,1
864c67ec8c20e70d783730576e5ed135c4658ecc,25,1
88f9e5fc3c0c4d73295c35661e89de3d08a206e9,41,2
1e43bb8aec6eb8f44c39ed768c90abfa8e38d6aa,137,0
635d368105537ecf18de6ab9725041a8cfaca439,20,0
62c8fe60927f7fc5d9ae855117b1f6e087eece8d,4666,0
b7cc5d0c667428e4c5a834b80f74e17df424daa7,11,0
103151b2cb0133ab11f543dea85846a3bc929457,2,0
dd49d9377c40f20ffec7b6a38d4a0da590b3ddee,62,0
2e68541999a9183bc1b4fd30832125c19566ea70,10,0
3aefa210546cc975e6ce6e41ae1e84b8b0adb705,264,0
a63829100adec44a8af2f7519ebc912c260ecbd2,7,0
517c9abc54182e92db192261d9b850aa94cd93d1,210,0
7c6055f5b685807a560dd3b65dba591041aaf8c4,28,0
0b5f632d134a76fc24e94490fdae537b802443e9,1666,1
ee382708f3ac7e5fe67cb208e3876d053cbeeeec,5,0
60e4b05e5bcf80a5d305af34492e8aa32392cb9b,151,0
c3d578554b268a46bb1d1b44e693022edf3e7164,75,0
92c6d9408b1b037c3a097f4cba9cf47cd3bca6c4,46,0
00489ab9027a0bf31526157a9302e405ed3bd96d,3,0
08a2a0a768e3f5ce753b1a093ddab58ec8a57ac9,291,1
da8b75959d56bcd70a3cb3969e81f2c940787232,3134,32
3789d4d4c2365f52b76ec0326f3ac079b3ebc525,503,1
86d5fbe513888ff3b47145b408b35ca2d5b12d1d,11,0
4e176fba415c1ae0c85425bb60461f5fde711b55,39,0
98c470873b56010dc6f559b6b118eeb98e612ad0,85,0
df9dcc6a3fe718980aa99199b3e5e086e3f02ec9,3,0
2a29ade5b21290ab011684327f66c0238ee1eb0d,36,3
eeae20a75ee9b1bf8d5343da13b308f8076394ea,88,0
f00fb885b8e0546bc1ba7c1d01ce6115e82fac3c,940,1
dae60ed20477275863a0be67ef35258576fc5c19,6,0
c0623d5ae199f150a6106003be411d09eca41bb8,655,0
ff981d9b8d0c75f7236bc57f6459e3f6d275690c,2265,2
38d6557715e4c7fcc1312081348cf230342bdd6b,43,0
00b3dde6e0351f558257cf0d6d0c1dda562ea2b6,1417,13
46c05ab3743cee62e18c7d53dee3f656a6662c02,14,0
682c57f0c1a820236927c47c2699a9bb6e1c2c9f,16,0
81d5cf3cb0f4049eda1e2b2fab5101de9a7f61cf,16,0
c08f912d9101916b84a129ac2de9d8839d480e8f,0,0
32a5f91cf02e33314d6c1e2c2d823eecc0accc6f,3,0
7a49da2fa8cef35530af56a6339d472f5b60c500,7,0
75c14fcf7977439f21bfaa7dc3ac9273203b4802,254,0
1eaedb8ca24f5e5c45d0475d2122ff9385d8dc83,9,0
ade7b5ab9b83e7e96c9dc8792e790e8a88a594fa,15,0
bf0c6ef6028d0847b2552ceb7458232990987d98,3,0
83cd9b0c43eaea12294a120cf64917f2eac5de5f,32,0
d7c7b69c2df41f808b766108813a2391a958200d,35,1
72c7102716d92394c2eeda0492292d7b31c5bae2,46,0
e243455cd5f2bf6695dc5b694e8afea076dc85d8,9,0
93eeff8d9a8660e1498fd6328c497ea25c900c9b,48,2
314efdc88303a2c916b84ed0e28329a539f2798c,768,1
0c2b51bf97a48aaf99d4ca29ddd4bc1eafaced1c,49,1
b63a3b70e017444845bf60fc0e70325dd8c8f73a,14,2
6ab01724c2288dba84861788122010306bc897b1,774,0
a7d8081ebb9330ce96c47d2debec739288e96bf7,190,5
26c43debc2ab10f0e6206b00ff19c93832c57ad6,101,2
da9b31e60640502da09a3888440be330495fe301,10,0
af1b4097d3ee2159a6b8afc645bee7ce4332c664,62,1
d0b87d3cca42d9286ed9e0e341705393e6f3a797,6,0
3ae7f9c572af4130ef39ad40bd39863ebde70db1,16,1
ecfe52cc4a23c2c29c5bb61baaa040d8933b12c2,17,0
537212a0c9f4f958b7c80508a97eae44a4234789,18,0
6b8cd65c0349a281bb8483c20be8b8dd20e063e1,751,2
4f5115187b84ebb0f76285fa0093c031e0702a01,16,1
efac08afac6c6e3c56f094148caaea102499a6f4,5,0
9ccaa6a16883adc44e8bfa9de510bde86dc2a5d1,24,0
4d431c96426bda4ceb958ff4e83e32870ecf3dfd,255,0
5b70dc680b8630a2d7e15c52953efa6daacc0cf6,51,0
32ec1a2241285176560f059203b6304113fa20ca,22,0
78ebfea37203368b5b05b522673e070aa6a13534,11,0
61766b83ffa2d41e695924c7c6fd9dd9db8b8938,79,0
1a26ea56fdf35fae6ef3b4c00970e2626a7e070d,18856,57
1472fd668d426664fa9f4d4ff72f0800b9bad87d,3,0
88108e31f220d43cf6c771d87bb421dda1562c25,8,0
a115d89e49be63356fd2d2e97f259e645d6ab955,174,2
1607270a25e3f3beb62066a6e925ccc51296c65d,169,0
61297b799f7887ebcbd4dc382d908f4fe474f877,10,1
09679a09a98d854e3db126ee0481dd0ec2678a7c,16,1
4dfd1c54d57cd87a452788e5d14edcc7403f3afa,35,0
30edde2e3ad0e00929f74316d528053da95a10c7,122,1
ec1262dbc55ac0d7399495b69151147c150d5eb5,57,0
59583ab970f585f8e3e7a5a6ad6d79678127b00a,231,4
fd9409d6f068957714f388f424a55d4d58890ea5,31,0
1eda962701329c774cdee875c816b37da7a346f1,747,0
02937dad0e7e86336a3294fec31f0b676fde2c17,35,0
5e9ed693769eba51949b78d5e7bdb6322d4a2d46,974,0
63c28e8a6d7d46acfb777f56aca34d299cb81ebd,42,0
72a412cd5772787a71353b8e5ed6e14408ed0e47,7,0
39ebe800e2f79beee56accd5650d061d482b01a6,29,0
ed33bee15334a9507522d203c659cfc888879e7a,184,1
19496411ed799ada0056e1da8bc02625646df186,44,1
d60a907785328bb31b811355988b613bf4d49a6d,3,0
3842b1d8af7eb45aa275047abdb94e3cb2b14199,1316,4
2c41f413d6f3edbe90ec80bd898c81131113ef9a,5,0
90de2b3f7f0c9d4b103429ae5535d8987449c9c5,5,0
e86403f4d39db3eb6b22c1c4218ede9564658b63,229,5
ab93b122d941d5f35ef19a8c9bae1b123484b9b3,204,0
b0e46ba55f82e33e7b5adbb5b5faf6e33c30e23d,5,0
1d3e8510ea30719464901dbb5c36ebc66c54ec0d,7,0
3769a1c8b899a264c1f5e0afa17e841e7433078b,9,0
6d15287297fd493f1837a0aa24c3c14875f9ed22,8,0
401fb27157d959bc93be30421de3cb78aee6682e,38,0
f28bf6ee11ffaec0bf21acd827dcbac3d7545fc3,57,1
649061bc8827123ca40fa6f815ca775a6783b263,13,0
e39eda605e84ec070f8f697d0ba958d6706ec8aa,5,0
8aa7876769c8696472371d1b024dee1183df01ac,5,0
199c86c6510672a08d8d78423377d736fb7a0117,6,1
f9b2c57b2bcf5db898927fa7efdd0148cf538f16,78,0
169a3aa9565e6b3474a34799754cfc10a75981cc,17,0
30cfb13d00b5204191bc82af3c82ebf485fd6b64,699,4
5501d60e05c96ffeb2122449af364958b3e2c4e5,6,0
0f017273318c37e17cb5e66a063e760a69499ed7,59,0
a5ea0bd75fa07cb59de6d0ea5b36bb33bab56aad,3,0
58d6ce782c07cc334a3c09af43f52d0579ff116a,94,1
823aef5c7b9177e86cc7cab4f3e30e333dd43b96,20,0
51bdc8249e01e88ebd2717bbc326a7657fd40d68,156,15
9a020ad44fce6e701586ac3f7386a04775946da5,7,2
df7bb0ac0f6f95d0ec4c3a77585d11742cbfd0d0,343,20
0f50bbff9f19989707e9fb5f524a398660b4667a,186,1
2973b04fdf0340966974cb83f12338939328ac4e,84,0
ab7e0a3771b864540b7bb8b5572bb5ae3bea58d6,7,0
3b702371e2a2da4a2dd84d1faf0e02c6a9284ceb,7,0
d5832acc6e2175dcd3b13051293fa51c0e747e38,4926,8
deee474e5caa82538dd8d62f7dcbd5a4489fe04a,24,0
31bb508b09ab95994b57315860be51b7d74fbf29,7,0
32c9afb5cf3ece28ab32faf5b218a04a9580c0ae,883,0
e2cf2c61c96c26723013df826aebe36f23e5c9eb,55,0
75dce452946fa6448a54908cf628e4cb5e26dd5c,63,0
b36b99bfa1c2aecdfbc32c2f55b2f2f46cc951d9,112,0
65b70a1e0d5c53025c88e5a0d80415354de50ee9,372,11
ca8f66465040742177f05ccd45ef6391782480f5,60,0
b66bfd31cd44302d9bbf7ac0e751b0853d860863,3,0
0fabff22513d1505d082de6d39de1c37176d7465,222,1
b807471be75cb346f57a174aeceeaafb6aae5b6d,18,0
dd87bd81ba7855e2018d20beb8f9b139e1706dac,9,0
70b2a4dffffb9601d88e4f1b6d2abc5d12b783fa,59,1
dd1a424f27e2a2e31158c7bdc22c132d2f7b22d0,154,7
2676f9e5bb5d6831b9c09d30ad393e562e2e9af3,3,0
ef2e5a263ef90d99b1b4554b60a4baa4a3c4fbaf,24,0
db67bd50cb1ea2bf53350db3b9c4be2eb45bb7b0,399,2
8b9df536485240a17d7f4ebbf461fba725cc1224,102,0
13b1d87936f945190d913b7e8e6e88a2a838f7a1,167,0
92479701db5ae1b0fe6f296b248990b8e70b630f,14,0
93d3db23a7bedafad1bf83ba5c888f4df09739f6,4,0
1ca64f423b8f095d8b163224bf374c8851bd89f6,7,0
449644663dea2dbffe7e1185050bc8347a1eff76,229,0
59933fb45d2949bba380762555ec73106039aff9,549,0
acc0662cb811784ea572d1ca881ad020db2b09ee,3,0
345571de52f720e1516d0c7779aea9d381cc4b40,62,0
e7a0b2935c18db78c6079c94195e0be6cda29709,116,0
ba29b7e8ee5f466c90a018f9e6e1f9a978c56b49,26,0
4c142f70cd08e3016fa29022fced7f69734e2fb2,23,0
46ffff7879d51f8d3676c2080b1c69602d635dac,1947,4
ce104f4ed9896071653be940367cdb8314838c50,7,0
22d0f645da59f924605679b7b382366105ed7daa,2669,6
6e332547fd60294c3bcd27afa36724b414c3f2f0,297,18
87e1979d3d07752449f71a7c4a34e1d0c27809a7,44,8
9b1372f628a2b67f3d937580a86077c506902cd5,67,0
c25df8f34dfba5fee9f45cfceb4563c06f5f92a2,84,0
c21af775be3bcfe9eea3005f43751549a719b827,95,0
248f31802a20d1dba8b11bb9c65b7db305611109,228,2
1d60ac5f3126d90c26fd9aa3b30e970a8e62a702,10,2
dcbae1a7a6bca4240c72995e5d0cd1c66db2d2f6,317,5
ce39500d9ef33939c954c7d4cbfa18d974db95fd,7,0
157ad9ff6a32e8f03209e9410f65b7966ae8e480,6,0
b20cdbe8630d76bd608fef36dda4cb144cb7af58,352,3
7dc1b24a55313d74301aef77049d197c4d80f23c,507,0
c83048fa5c1374d7c1ad37477ad039aa4f290b19,555,2
8c024019868621939f5f95560ff5270eb0087265,86,0
705975921c6eec44348dc8e530f261f663c09f74,16,0
ad73d576b9d924080fde06c3cd8df76178e44e05,845,0
6e99ff7e67d518f8c25413ac8c746556fad9989d,5,0
3955c0a1bdfeca320906478e45875b3a117b0e83,16,0
0f3c91d158e8c5a01c6d9c3f96ce1e162195c9d4,186,0
3d38a8dd20b1e008f1fd9a9bd406b8e83f1ec2c8,130,1
67ecf7f1370d39628d552ac82031c83ea19ba0d3,373,0
d4570e46cea0866a182fc2b3c69ebd74d368cfa0,145,1
63b9c87c5793d79649f4f3607d9155071a95ce6d,144,1
fbfeead13dd8dcc84eca1687e81be68875fbbba5,3,0
f82917d92de518d01da24abc793039945ed58993,63,1
aab80eed071b1a6299fd9900fab493d173e83d38,28,1
363687fde4c83a8ad866d99af4b187a98544fa46,992,1
d18f963cb1731b7660cfb5b45ef0d80d36e27cf7,94,1
62baa5a40f22f2ad78e2c6a51adab4b111a90cbe,7,0
519afed75fc63492eb0f3f7b8545fe77b67a0807,2,0
4acccb9e7bf1cdfad461a7bc53ff858b5d03f8a4,80,0
29a26d1a3ac08bd0dcb350371bdd517fd0e3c8de,1101,7
e9fac4b6e33fa58ddfb2371214dcd7a293f7e7d1,2,0
184117c066749f08b79c7c4b63fd2d1c1c5ac6fd,63,1
c9b7c6c1cc12ec88dae0804fc058a2e4b374c0a8,133,0
a20d6a3877d96be550e479a64761af6cdf9313ca,29,0
2f4b4cbc6153768e28a65c9e1063ce8bf1f29b6f,254,10
aeed07c0094e84ca795421b573726e2b32bc32e2,238,0
86722df7ce83170ecc9b72b1986f0267473205a0,63,1
4ff6d5d55ae36ae866b993364d0921898cc1b9f2,4,0
7f7b2f8d414f10d101a41f987bc6c1aa51771a89,3,0
3bfca1e5c0711d5d0b56ec5f9ed3a6e7dc3e766c,406,1
759f6d577607633793b688c894d529cd194774ba,61,1
61ad60f7b0c0a27258695ea2f01e326d00f19437,4,0
2bb7a21917fa23880dd6512266fa984642ef692d,37,0
26539d7df1578f94609f2578468a0b909e6f1b5a,3226,0
caa3728c25b94124e5d87a6f361035482e5c285a,27,0
1253f5b77e1f2ca473a5dd5472d7f45d05aae6de,3,1
35cb68899e60c15bbc2c741d64af372a66a16b45,98,0
d3d4cc1b9b14367f2aa9f134c6712cffdf285a38,11,0
a4c55c3186b1e21c5a5b0305dae4b32607567f33,144,0
7dcc4e6f07ebf67f714ffc787eef5dc70e6641fc,13,0
5bb16fb7f0745dfa79d892d24df0d90f09b06d11,12,0
1a7e69b752b7246f7babf99684002556956b4d34,9,0
360a29fc6bcb6d7cd381618db1f66b689ab4915a,10,0
926751f40e9f7800201298172c150d858ade9234,132,0
b435b5b66f798c0bafca32b7b225959ca3f6e262,98,0
bb391ab555a5e2134be46464e5d0121e6d46fd90,29,0
cf5af4686459e08b042243d7af78181cb230c59a,50,0
42e3d5e35c6f59f314ec81a5bff0ccc09885bec6,167,1
42338b8a1e8f1c663fc004407f34e934d322cb51,29,0
36935d7de6e2e8dd77cd8323fc8968a7b99c0b0a,4,0
aefdb82bb164e79ed75a1a745bf563e2bca1f0a8,3,0
1c43359711334500976e4b66bf37f5509814783f,1662,8
29cea66a4a02298175e29eb7d66ed4ce7bc4d658,136,1
ad0063a957bf383649bcfc2f691a16db23dd7f9f,120,0
a4c6a4348349390063fc66351657e7abf9f11ba0,30,1
0d6edd9b6ac078c3f11e7205c542d2f8c2a8c83b,11,0
6f11af7051dd9f1984278aaf480404bb547afef1,9,0
042035b27bda67342e9beb4e1aa4c87f5c58c81e,13,0
64219c9479fe1b09218c46a32eeb2674defdb3e5,3,0
5fb7a863168112725835998636999f764b1b9359,31,0
bb99f08e4ffb0572d64984c6eb818a571c57448a,5,0
fcee52bc23efd45d8cb525c66f911fc3c41c7005,55,0
032ff4f7bacb125363a95d4b661e9a1bab562cbc,214,5
234c63adc6408c4970da4b699173bf4040e4c683,20,0
058277fc105ea4e606edd14f709dbb59c504503c,120,0
de933aeaea3350a2fde839edf07ff923c5f903e6,2785,18
841c41bff37a70fd960f177363eb04dd2fd8a6a9,300,1
03c3ac10bf2efcf97659870d277926a9fb651446,39,0
63c8553614e0f64a451fd7a30d2579c37dd3b358,11,0
6b61dd99a8ab76089648f8a88a3eb10946204b9b,155,0
a96b237fcf69b0a43fe82de8837d5aa36db8aac6,294,0
82623937778184fde2709c39b8ce684c8e66541b,42,0
7f5ff0b2ab4e66eaf9641d600236db2d53f07a54,2,0
171c7cb194d77048949c210f064ffd611f66f97c,630,7
35cd6127387097a0a9f64e44791d07e3737233a3,17,0
0654c373e4bdd1c5db695ab8923e618c3c758aae,7,0
b34cbed38893a96333e7d168cb5a7a93caffb636,5,0
d46d0bbe371a140c5d4b6263f46e6b4575b30dc7,85,0
8b7235243c6dddae08dc85672196815f63f966d3,73,0
3a3524efdbd71b2e034f265fddef3e8c7f1ffac4,5,0
b101013da08ddff5791fad8841dd6bc370c90014,14,0
485fb166ca3ae783fad436d843af43ba54327af4,21,5
f4ddb4aa8a2a673458e6f2948cf55efc721d3d62,250,3
8e62b1862d3eb4c76e028d654e3fce5f2caf8b3f,13,0
04a0ba121b17f9448c6e3425eb802177ecdf197e,5,0
64b1c620f1924146a99e51e4d7dd16ac83718c4e,53,0
03b4d070879e365aa2f49a12ab0ea01f98c38b08,2,0
6cfcd58363651f37a3ea4e4240805e4fc7ed997c,722,3
0fa5ecb267efcda724dbea7dcd6f4739bc7e7ad4,138,0
bfea7f8d27f4c8f421632b52879bb2b7fe3043df,234,0
30bac67e725a393b4cd5bb9c0856058af9a9280e,3,0
c2db71d0c7347dfb5aa2fabe5a0638425123626b,35,0
22c6abd26b3f0e143a84ea4e7d8e48b5e0182230,3,0
82e1ad6eac4037f9888d6591c430bb1d0882e95b,7,0
d5d6ddcb5173fafd3082602c5bbbd3ef30dac9dd,15,0
87b5206cbe57a46a6d6eda58b6db5835f0af4d9c,31,0
ff620e1c8960ad79f4effa4bb8c7616425a52920,97,0
7f426b7b620dfef6eeaa519a9b916453d6ba8465,43,1
ec948cd7ee32b3dda7f9a40b74876ea98196a51c,7,0
08a9e2cb6cef12e57af3f9df0f8a29ab7192830f,324,5
adc782edba06a6c18e7591bef4708be1068bf4c9,5,0
ab496e6d85399d3f7f2726d62869b1f014c7fdb3,48,0
eaf7475673af7d2668c8e2bc4276f70ca99c9612,329,0
276d4ebbd04b34a418b7b2da8fed6bb3003967a3,40,0
83797524d096d505ca47b95ad8aaa1c55aa9d1fe,125,0
1f51a4db1304a44cc3802c4dc21359d7d582ffac,139,0
374aaa6971083f7e626eb8800ca7b5abb92d5ea5,17,0
856f1898dbf25d2e94968997e82c04d6bc688e85,728,9
71fd57a4b485c89a85bc592b492e55a5d8470301,206,2
ee65fb2a66e7ce2e81f0d55f07a531ec23967dcb,143,1
e7c96e331b31b8df9178930087d1462ac704d494,3,1
21d879607d0a1f0c716b02a5071778eb449a4cf2,2,1
f66a245d73c3abd1ef6a72027d8645270add8012,143,1
7b28a7f9d01c88b232a783155ff18c8e9b5789b9,3,0
03c2d59da9cebad67673c326f0346c3fc56b1b1c,81,0
67f192b751bcf0dde9b5727fba340ff74e2906a3,95,0
4fbb0436ee84c8d7f64f6b642575bc1939ea7b58,218,1
32a76a5cf226a04e5521da40cf9f050cc0d0e56f,365,0
bafe221dae021d0ca565b76f2512ede01a28e57e,32,0
3780e4211158db081c1334d9b7a62458c285a9c1,223,1
b9f2f6998ce90c7b3f549819c6d05c22bb1802b7,3,0
a08cd4397cb4c457d1e916cc3970818524e93ba6,3,0
3cdba0b00af98ad0fd8334c5522ca1968ddd9e9c,29,0
82755fd7ed9f23324c6771e8eb08acafa39457e2,29,0
bb749e1530a5c2e8f81bc53541c72fff98887f5c,63,7
790bdfcdfa2238ae72fdd67ffb2045e588332d5f,362,3
296a87833c374f59825811cdf700e8dde6be54a5,392,2
937b10ece92156db481cd9f1cedd72cf9da53402,53,0
2c1780eea482ba7838bd72599b5dc51a7ff6986e,425,0
6554c00494f7af25f787f47f5faa4b9129220449,392,0
e2b85f3fb94281a8bf3f9cee29aba51e2f334281,53,0
7f7854bd98abaea83efd429d59160ac0a89c522d,286,1
ee53a9a7ca2cf4f2236790b0b5546d15af13fe93,136,0
1dacaf07cd693014be6d352c69f5c3d74ed59863,71,1
15fb8028da34e7df8cdf5570d44625a636ceac9c,64,0
a781366ba0d645f1e9fab3c10950a344a6879f93,116,0
19e7989fbf0425e7fee862df6d6fe39c9beef28a,2,0
5387382d0af48f7f474b5f6920a61ed0b6498e90,13,0
fd83d2a042d50e5fbe11394c249ae35c09cc39dd,4,0
6f6227b0beba21dc37e111d7c7f6afcfb51d252f,103,1
472521aea063c804182c2a80e7cc66f49c90cd70,18,1
9859192b4c3ddcc09890f973721dbcbd82abe46f,74,2
5b5e920b323e259b518497754dbba14a7ecdbd37,13,0
1883ebdf8b558587369844b90342bbcb281124a7,17,1
2ac24b69c571deb741ea807e932388a98e0e15a8,17,0
c040bf5d413bdeb75ceb95f4b1299f50a4ad7e58,14,0
7a25b71ea461b9f710c2808b34e8fcf75ee25313,75,0
7b91f27c516a8eef695c9ecedcce962dcf042031,80,0
ba7be798446edbb0efca56fa0d8542a8a5b62140,220,4
ea6534be65b01eb878cf884d3feb1c6cdb912d2f,13,0
cefe3607522574ca42353ff19ebde1b1dd5f7bda,1899,3
6010d897bef9ca334aa53560746940c387ea8702,1894,5
bbfe58555f22ccf585d0693afac87bec80f30291,196,1
a0755e9d7cdf8ff0550adedd21fe61e0ff1a771d,146,2
0afe329c9183085dd6fcda4467afebf23b0c11b4,149,6
01ae742e0cf9a074043fc6cb7ef36cd642c11725,144,0
602428449dc9c0a52fa2bf6d2fec302de5f31cc2,17,1
9cb29256c1033ed609d33c9d664914ea12a2942d,1902,1
6841583ccb9176339d834acdb72a57527f159943,25,0
816c21da2fa282f671d9aeee090aee5efda143b4,790,6
795c18ed115758d8298723876838289d3515fbe3,3075,11
fb0c5b1348b9889e75be809cb57fced7d9ebaa66,401,4
67582d064f4fdc2f179266e2c2806ea7e04944a6,2385,0
c2c1848c7d95b2b122a5c9e7d0958c0b7b2a59cd,3075,11
9a5a7c0a271661085cb6de786e2cf4b203962906,401,4
8d7ce7ef1e904ebf93d019c38b7627d04bfb3f0c,93,0
27145b34b5313dbb5860ae3e1ff5bff524522e81,7,0
41f65d0e3e5477b16cd234250222c48d4bda3d4f,8,0
83b9a8f4f1be795619b3778fe4a37285534179c1,3,0
3d4838fb8eb6905fcb9f6c5087c72c752b747ac9,5,0
1b6f7c251d011c265cf38814c60450fb9110d71d,93,0
715ee4d0a442554766d28a97a4b32fef1cbd7a98,108,0
37538b197f92c1bdd619a44548d52e6312f2ee8a,21,0
151dba358465b74c70af4b025178b3669c157be5,3075,11
b516f9bf412ceb8985ddb37c8c1c3acbe8169d76,401,4
1550ce9f34caf62dbc379cb0baae7be6052481fb,199,14
4fb7ae11ad76cc583b78cb92e6765c1be0e321e0,575,4
f2c4d879c167531e204eeddab155ea902e4e136d,3,0
b929d1148410c179d1c211379a6ce13bc6651d53,181,2
38bfe04cd1f2e8c99ee1ebff2c50301c0c776ed0,1220,0
cbff054209ec4b534fa1de40e9f9d95c57acf4ac,220,1
7d9207eb96ff7ebd165e28adc4ed7f4eb1935bce,1305,0
520379d57f3ef35ddab0da76c656074cebe435b1,4,0
e76887a03711755c257d057f7aa7438751a94e7a,3,0
e8778e7999b05193297f0fb27aff216d16849b8d,3,0
d11f065e3caddacab8527c9e770e0dd969d09bfd,22,1
ca2d9abb9c5db96203763230d184169d23265692,156,0
0863119511d1f3ea919b22e8dc41acfa746dba5f,3,0
57dc6e177ddf69a418eccd7ce0d2e535362d9042,534,1
5edbd7016e07a60599cbfda9067a42620582ebb4,652,1
b4cd82ce4358f6026e3edbfb240d51fb2b35cca0,7,0
18fea682e694ffb0ce8a10160a532a4b90fa3e73,7,0
6bc3d99a06c815afb7d05c85055a5a793d04d0a0,1159,0
8e1c264f6bddacbee298c0c97909d4c64d16682e,5,0
0cb953af18c7298b99c76d50657ad8f51616898d,8,0
ef9b6c2ad56acd794e9fa9b11ff1d4478ef7b3db,4,0
a883084a809a397922d8a3d661e32c3b0abdcf5e,67,0
2048d2e58707e6f57555c55fedda12ae4fcdd759,290,1
7e88dc58c9c95c8611ea26efec59589d4d05b14f,224,0
615903cc7cdbf4a68b6b3cd62759c56540fca50c,17,0
27c1c749fde49034a55cdfca47f4b3391271cad8,254,0
9e59189a8710ba9ee056ab68e0c27fbbb27bfd1b,2,0
a59b58459c633556577abc869bb17192f9893a26,8,2
bcdf1cb3596c7b06e352e8438024f6c35e36e1c2,86,2
1be5bdb2348d7c3dc839c3b7c7fa5bdba1971d72,3,0
55bb0fa33506b068ca5222501ab37cdc5fa23837,12,2
f8c3e068472a4c5031db9c4abf270f9dd608d54b,283,0
0c1bf7559e4c6e5db83bbeb766b88c549ca2804d,619,1
e7fbc6a0ec6ff78a60ec965050359cafd209b4cc,50,0
8a03dc45e33847ca5a900d261e587c766c5714e7,3,0
a8044ab173c7703534cfb45c494d3403e0569b5b,8,0
e9c31f2b22bb890093960ceb2406c12b52fd5da6,447,0
bc651baa2a2e9798d03310c0c786a4084cc152a9,533,0
509e1d9363e8cc5bbbf7364594761b68450680ff,2,0
05eb08d29f511047567aca260ec4b2a30528dc1a,1215,6
5bfeca2df5e3ea2c4f7236193b7fb6946af3d12e,24,0
7040c97ab253b90966e0fc66fcd291e6bb7418eb,5,0
d88787970b711d942a7f273b2b0f6fa0e6935a70,11,2
1d79b0e949ad996f66908ee9ff6cbb26a21e780b,408,4
7171f75272f99e854649eaa9ea2aea011781151f,14,0
c558be193fef291b0e9be8098b7c5a02cd21d58a,705,1
be675ebf1aa1ef8bd80ae0845b36f03fd4238bd1,199,0
ea1c71b83b9c395c9c7fef0fcc0e41708a4380e8,102,1
0bafce3270b7e2b3edbe8af9f99f9bc8cd3b8565,35,2
3a3ac2f81e5140d6bd47d1251fe799fa2674a268,37,0
a27324cc2bf0ed8627c5555ecff9bda0d76a1f1f,79,1
446017fa13274d04cb8bde03e9016b8bff772527,6,0
