type,test_file,hash_test_creation,test_creation_time,impl_file,hash_impl_creation,impl_creation_time
same,PathGlobPatternTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,PathGlobPattern.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,ScroogeSchemaConverterTest.java,249581dd38d82e5b36f39a25e45e84f109c12e69,2013-09-16 13:49:08-07:00,ScroogeSchemaConverter.java,a7ba48ba7caf2ef58868dca8bc710f66eac199f5,2013-09-13 11:29:19-07:00
same,CompatibilityCheckerTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,CompatibilityChecker.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,TestUtils.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00,Utils.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestHiveBindingFactory.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,HiveBindingFactory.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,MapReduceCodecConfigTest.java,407a52d538c31f65e3ba313c1d7be4fb5f9831b8,2013-12-04 15:00:34-08:00,MapReduceCodecConfig.java,407a52d538c31f65e3ba313c1d7be4fb5f9831b8,2013-12-04 15:00:34-08:00
after,TestDeepParquetHiveMapInspector.java,92a47b2d9eb76ca3ee0756a934e807b8aa72b49a,2013-12-06 16:18:03+01:00,DeepParquetHiveMapInspector.java,22cf7fe9d8ef12e33b3fa43fae86fc7e8680271f,2013-10-18 17:39:12+02:00
after,TestParquetHiveArrayInspector.java,92a47b2d9eb76ca3ee0756a934e807b8aa72b49a,2013-12-06 16:18:03+01:00,ParquetHiveArrayInspector.java,bd826ec880bc2ecda69b2bfb0b89d8dbe3c08845,2013-07-23 11:11:44+02:00
after,TestStandardParquetHiveMapInspector.java,92a47b2d9eb76ca3ee0756a934e807b8aa72b49a,2013-12-06 16:18:03+01:00,StandardParquetHiveMapInspector.java,22cf7fe9d8ef12e33b3fa43fae86fc7e8680271f,2013-10-18 17:39:12+02:00
same,DeltaBinaryPackingValuesWriterTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,DeltaBinaryPackingValuesWriter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,ProtoSchemaConverterTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ProtoSchemaConverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestColumnChunkMetaData.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ColumnChunkMetaData.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,ProtobufferRecordConverterTest.java,b273684b5a4efdd49a5bc3e0e5aa70ad3abbb155,2013-12-26 21:00:45+01:00,ProtobufferRecordConverter.java,5c46f055890eb86652e9b573c686190769599c29,2013-10-23 21:48:16+02:00
same,ProtoWriteSupportTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ProtoWriteSupport.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
before,TestMapredParquetInputFormat.java,38241cc7e85e943d404f186fe684bf2ceb855de6,2014-02-10 09:16:57-06:00,MapredParquetInputFormat.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
before,TestMapredParquetOutputFormat.java,38241cc7e85e943d404f186fe684bf2ceb855de6,2014-02-10 09:16:57-06:00,MapredParquetOutputFormat.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
before,TestParquetInputSplit.java,1920abc2b5c2c4007e44b2c452870e24f7a0e17a,2014-03-23 19:43:48-07:00,ParquetInputSplit.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,TestStatistics.java,c3819688c48480ec75a9563c71f18ea755e34620,2015-09-18 15:08:49-07:00,Statistics.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestParquetThriftStorer.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ParquetThriftStorer.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestLruCache.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,LruCache.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestLogicalInverseRewriter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,LogicalInverseRewriter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestLogicalInverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,LogicalInverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestSchemaCompatibilityValidator.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,SchemaCompatibilityValidator.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestValidTypeMap.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ValidTypeMap.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestIncrementallyUpdatedFilterPredicateEvaluator.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,IncrementallyUpdatedFilterPredicateEvaluator.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestIncrementallyUpdatedFilterPredicateResetter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,IncrementallyUpdatedFilterPredicateResetter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestRowGroupFilter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,RowGroupFilter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestStatisticsFilter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,StatisticsFilter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestSerializationUtil.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,SerializationUtil.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
before,TestUtil.java,97964f357e9e6e6eb37fbb83acebf434cd2d7d45,2014-08-29 17:33:19-07:00,Util.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
same,TestParquetWriter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ParquetWriter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestColumnReaderImpl.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ColumnReaderImpl.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestColumnChunkPageWriteStore.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ColumnChunkPageWriteStore.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestMemoryManager.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,MemoryManager.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestPreconditions.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,Preconditions.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,TestBinary.java,e3b95020f777eb5e0651977f654c1662e3ea1f29,2015-06-30 18:34:48-07:00,Binary.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestThriftType.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ThriftType.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestAvroDataSupplier.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,AvroDataSupplier.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestParquetTBaseScheme.java,57694790f8ca0e1a4f3ac76fbd25a6dd13041e03,2016-01-31 19:21:48-08:00,ParquetTBaseScheme.java,57694790f8ca0e1a4f3ac76fbd25a6dd13041e03,2016-01-31 19:21:48-08:00
before,TestParquetTupleScheme.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ParquetTupleScheme.java,57694790f8ca0e1a4f3ac76fbd25a6dd13041e03,2016-01-31 19:21:48-08:00
same,TestParquetMetadataConverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ParquetMetadataConverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestParquetFileWriter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ParquetFileWriter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,CodecConfigTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,CodecConfig.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestParquetStorer.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ParquetStorer.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,ProtoRecordConverterTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ProtoRecordConverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,ScroogeStructConverterTest.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ScroogeStructConverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestProtocolReadToWrite.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00,ProtocolReadToWrite.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestWildcardPath.java,7fc7998398373a14b4cdc0ce18abdeb221b1ccf9,2015-04-30 17:45:11-07:00,WildcardPath.java,7fc7998398373a14b4cdc0ce18abdeb221b1ccf9,2015-04-30 17:45:11-07:00
after,TestFieldsPath.java,7fc7998398373a14b4cdc0ce18abdeb221b1ccf9,2015-04-30 17:45:11-07:00,FieldsPath.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestStrictFieldProjectionFilter.java,7fc7998398373a14b4cdc0ce18abdeb221b1ccf9,2015-04-30 17:45:11-07:00,StrictFieldProjectionFilter.java,7fc7998398373a14b4cdc0ce18abdeb221b1ccf9,2015-04-30 17:45:11-07:00
after,VersionTest.java,079bcd0339f30343c01c5fd3d5521be4b822d30f,2015-06-18 17:50:28-07:00,Version.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,CorruptStatisticsTest.java,e3b95020f777eb5e0651977f654c1662e3ea1f29,2015-06-30 18:34:48-07:00,CorruptStatistics.java,e3b95020f777eb5e0651977f654c1662e3ea1f29,2015-06-30 18:34:48-07:00
same,SemanticVersionTest.java,e3b95020f777eb5e0651977f654c1662e3ea1f29,2015-06-30 18:34:48-07:00,SemanticVersion.java,e3b95020f777eb5e0651977f654c1662e3ea1f29,2015-06-30 18:34:48-07:00
same,TestCorruptDeltaByteArrays.java,043fcde300267e183972056a007bcf406e5c484a,2015-07-09 10:19:51-07:00,CorruptDeltaByteArrays.java,043fcde300267e183972056a007bcf406e5c484a,2015-07-09 10:19:51-07:00
after,TestThriftMetaData.java,b86f68e39dc7b6a7c2bff1e4fea3bb7c28d103f0,2015-07-31 16:57:19-07:00,ThriftMetaData.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,TestThriftRecordConverter.java,b86f68e39dc7b6a7c2bff1e4fea3bb7c28d103f0,2015-07-31 16:57:19-07:00,ThriftRecordConverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestTypeUtil.java,f203d809d7b94501a2e5409c667ba86206480f90,2015-09-11 15:14:00-07:00,TypeUtil.java,f203d809d7b94501a2e5409c667ba86206480f90,2015-09-11 15:14:00-07:00
after,TestSimpleMapRecord.java,0637e2fbcd401f47bb062d5c2d1cceddabf372b7,2015-09-17 11:46:41-07:00,SimpleMapRecord.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,TestBytesInput.java,6b605a4ea05b66e1a6bf843353abcb4834a4ced8,2015-11-04 09:13:09-08:00,BytesInput.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,TestDirectCodecFactory.java,6b605a4ea05b66e1a6bf843353abcb4834a4ced8,2015-11-04 09:13:09-08:00,DirectCodecFactory.java,6b605a4ea05b66e1a6bf843353abcb4834a4ced8,2015-11-04 09:13:09-08:00
after,TestColumnDescriptor.java,af9fd052d1c208f191fbdf85873f965552465598,2016-01-29 11:38:34-08:00,ColumnDescriptor.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,DictionaryFilterTest.java,4b1ff8f4b9dfa0ccb064ef286cf2953bfb2c492d,2016-03-09 13:20:37-08:00,DictionaryFilter.java,4b1ff8f4b9dfa0ccb064ef286cf2953bfb2c492d,2016-03-09 13:20:37-08:00
after,IntListTest.java,36ce032b612fc0a1156d28bca7327e06337c8815,2016-04-20 20:47:49-07:00,IntList.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,DeltaBinaryPackingValuesWriterForLongTest.java,8bcfe6c55e2588c1047368b4edbf733d1c1d5381,2016-04-21 11:37:51-07:00,DeltaBinaryPackingValuesWriterForLong.java,8bcfe6c55e2588c1047368b4edbf733d1c1d5381,2016-04-21 11:37:51-07:00
same,TestEncodingStats.java,3dd2210e79a8eb84378c370b32652f9a53f87a93,2016-04-22 17:39:52-07:00,EncodingStats.java,3dd2210e79a8eb84378c370b32652f9a53f87a93,2016-04-22 17:39:52-07:00
same,TestJsonRecordFormatter.java,da69d4b764f4d13d38a4f7fe7462ef0c7d17c619,2016-05-05 13:56:53-07:00,JsonRecordFormatter.java,da69d4b764f4d13d38a4f7fe7462ef0c7d17c619,2016-05-05 13:56:53-07:00
same,DefaultValuesWriterFactoryTest.java,30aa91012cf6019bb9720609c1d03b5386a87ffb,2016-08-11 13:30:43-07:00,DefaultValuesWriterFactory.java,30aa91012cf6019bb9720609c1d03b5386a87ffb,2016-08-11 13:30:43-07:00
same,TestSchemaConverter.java,cf991604d75d446d02baddc536c7c05b43cd8dea,2016-11-09 08:58:59-08:00,SchemaConverter.java,cf991604d75d446d02baddc536c7c05b43cd8dea,2016-11-09 08:58:59-08:00
same,TestDecimalUtils.java,9d58b6a83aa79dcad01c3bcc2ec0a7db74ba83b1,2017-06-07 15:22:28-07:00,DecimalUtils.java,9d58b6a83aa79dcad01c3bcc2ec0a7db74ba83b1,2017-06-07 15:22:28-07:00
same,TestDynConstructors.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00,DynConstructors.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
same,TestDynMethods.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00,DynMethods.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
same,TestPrimitiveComparator.java,c6764c4a0848abf1d581e22df8b33e28ee9f2ced,2018-01-12 16:29:48-08:00,PrimitiveComparator.java,c6764c4a0848abf1d581e22df8b33e28ee9f2ced,2018-01-12 16:29:48-08:00
same,TestPrimitiveStringifier.java,89aeec028b6f56be96b9c56c2fdbb931f80853ad,2018-01-22 17:21:27+01:00,PrimitiveStringifier.java,89aeec028b6f56be96b9c56c2fdbb931f80853ad,2018-01-22 17:21:27+01:00
same,TestMultiBufferInputStream.java,8bbc6cb95fd9b4b9e86c924ca1e40fd555ecac1d,2018-02-21 09:40:07-08:00,MultiBufferInputStream.java,8bbc6cb95fd9b4b9e86c924ca1e40fd555ecac1d,2018-02-21 09:40:07-08:00
same,TestSingleBufferInputStream.java,8bbc6cb95fd9b4b9e86c924ca1e40fd555ecac1d,2018-02-21 09:40:07-08:00,SingleBufferInputStream.java,8bbc6cb95fd9b4b9e86c924ca1e40fd555ecac1d,2018-02-21 09:40:07-08:00
same,TestBinaryTruncator.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00,BinaryTruncator.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00
same,TestBoundaryOrder.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00,BoundaryOrder.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00
same,TestColumnIndexBuilder.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00,ColumnIndexBuilder.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00
same,TestIndexIterator.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00,IndexIterator.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00
same,TestOffsetIndexBuilder.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00,OffsetIndexBuilder.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00
